CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3054,,,,,
PATH/LAB,85230,GLOBL,1333,33317.75,33135.05
PATH/LAB,85240,TOTAL,10729,262960.06,262286.12
PATH/LAB,85240,26,N/A,0,0
PATH/LAB,85240,GLOBL,10729,262960.06,262286.12
PATH/LAB,85244,TOTAL,226,5019.17,5019.17
PATH/LAB,85244,GLOBL,226,5019.17,5019.17
PATH/LAB,85245,TOTAL,5468,176121.42,175654.34
PATH/LAB,85245,GLOBL,5468,176121.42,175654.34
PATH/LAB,85246,TOTAL,4734,152388.7,151810.14
PATH/LAB,85246,GLOBL,4734,152388.7,151810.14
PATH/LAB,85247,TOTAL,2124,68743.49,68595.35
PATH/LAB,85247,GLOBL,2124,68743.49,68595.35
PATH/LAB,85250,TOTAL,2865,76480.33,76368.1
PATH/LAB,85250,GLOBL,2865,76480.33,76368.1
PATH/LAB,85260,TOTAL,1809,45541.17,45433.84
PATH/LAB,85260,GLOBL,1809,45541.17,45433.84
PATH/LAB,85270,TOTAL,2966,74745.13,74656.6
PATH/LAB,85270,GLOBL,2966,74745.13,74656.6
PATH/LAB,85280,TOTAL,1684,45923.79,45923.79
PATH/LAB,85280,GLOBL,1684,45923.79,45923.79
PATH/LAB,85290,TOTAL,218,4899.78,4876.63
PATH/LAB,85290,GLOBL,218,4899.78,4876.63
PATH/LAB,85291,TOTAL,231,2894.85,2848.11
PATH/LAB,85291,GLOBL,231,2894.85,2848.11
PATH/LAB,85292,TOTAL,32,858.56,858.56
PATH/LAB,85292,GLOBL,32,858.56,858.56
PATH/LAB,85293,TOTAL,232,6224.56,6224.56
PATH/LAB,85293,GLOBL,232,6224.56,6224.56
PATH/LAB,85300,TOTAL,14909,242239.66,241578.16
PATH/LAB,85300,GLOBL,14909,242239.66,241578.16
PATH/LAB,85301,TOTAL,5938,90819.75,90652.74
PATH/LAB,85301,GLOBL,5938,90819.75,90652.74
PATH/LAB,85302,TOTAL,7466,127047.56,126893.74
PATH/LAB,85302,GLOBL,7466,127047.56,126893.74
PATH/LAB,85303,TOTAL,14917,291752.11,291023.58
PATH/LAB,85303,GLOBL,14917,291752.11,291023.58
PATH/LAB,85305,TOTAL,7799,128015.54,127853.66
PATH/LAB,85305,26,N/A,0,0
PATH/LAB,85305,GLOBL,7799,128015.54,127853.66
PATH/LAB,85306,TOTAL,19778,416800.78,415926.81
PATH/LAB,85306,GLOBL,19778,416800.78,415926.81
PATH/LAB,85307,TOTAL,5167,109887.43,109553.35
PATH/LAB,85307,26,N/A,0,0
PATH/LAB,85307,GLOBL,5167,109887.43,109553.35
PATH/LAB,85335,TOTAL,652,11394.94,11340.25
PATH/LAB,85335,GLOBL,652,11394.94,11340.25
PATH/LAB,85345,TOTAL,46,277.64,277.64
PATH/LAB,85345,GLOBL,46,277.64,277.64
PATH/LAB,85347,TOTAL,1018,6007.86,5751.18
PATH/LAB,85347,26,N/A,0,0
PATH/LAB,85347,GLOBL,1018,6007.86,5751.18
PATH/LAB,85348,TOTAL,57,296.8,296.8
PATH/LAB,85348,GLOBL,57,296.8,296.8
PATH/LAB,85360,TOTAL,109,1004.91,1004.91
PATH/LAB,85360,GLOBL,109,1004.91,1004.91
PATH/LAB,85362,TOTAL,1927,18618.83,18586.53
PATH/LAB,85362,26,N/A,0,0
PATH/LAB,85362,GLOBL,1927,18618.83,18586.53
PATH/LAB,85366,TOTAL,191,2324.91,2111.59
PATH/LAB,85366,GLOBL,191,2324.91,2111.59
PATH/LAB,85370,TOTAL,1015,13629.48,13564.51
PATH/LAB,85370,GLOBL,1015,13629.48,13564.51
PATH/LAB,85378,TOTAL,4616,46262.7,45932.04
PATH/LAB,85378,26,N/A,0,0
PATH/LAB,85378,GLOBL,4616,46262.7,45932.04
PATH/LAB,85379,TOTAL,89456,1182835.18,1177313.85
PATH/LAB,85379,26,N/A,0,0
PATH/LAB,85379,GLOBL,89456,1182835.18,1177313.85
PATH/LAB,85380,TOTAL,3143,41738.56,41437.88
PATH/LAB,85380,GLOBL,3143,41738.56,41437.88
PATH/LAB,85384,TOTAL,167269,2011906.23,2011032.19
PATH/LAB,85384,26,N/A,0,0
PATH/LAB,85384,GLOBL,167269,2011906.23,2011032.19
PATH/LAB,85385,TOTAL,23220,279286.73,279233.76
PATH/LAB,85385,GLOBL,23220,279286.73,279233.76
PATH/LAB,85390,TOTAL,19955,384466.18,302767.21
PATH/LAB,85390,26,19357,380506.38,298838.61
PATH/LAB,85390,GLOBL,598,3959.8,3928.6
PATH/LAB,85396,TOTAL,1770,33864.08,26981.47
PATH/LAB,85396,GLOBL,1770,33864.08,26981.47
PATH/LAB,85397,TOTAL,291,9315.83,9217.83
PATH/LAB,85397,GLOBL,291,9315.83,9217.83
PATH/LAB,85400,TOTAL,N/A,0,0
PATH/LAB,85400,GLOBL,N/A,0,0
PATH/LAB,85410,TOTAL,370,3993.97,3972.11
PATH/LAB,85410,GLOBL,370,3993.97,3972.11
PATH/LAB,85415,TOTAL,1433,34715.85,34715.85
PATH/LAB,85415,GLOBL,1433,34715.85,34715.85
PATH/LAB,85420,TOTAL,1977,18285,18266.48
PATH/LAB,85420,GLOBL,1977,18285,18266.48
PATH/LAB,85421,TOTAL,57,818.9,818.9
PATH/LAB,85421,GLOBL,57,818.9,818.9
PATH/LAB,85441,TOTAL,14,83.44,83.44
PATH/LAB,85441,GLOBL,14,83.44,83.44
PATH/LAB,85445,TOTAL,N/A,28.95,28.95
PATH/LAB,85445,GLOBL,N/A,28.95,28.95
PATH/LAB,85460,TOTAL,N/A,21.64,21.64
PATH/LAB,85460,GLOBL,N/A,21.64,21.64
PATH/LAB,85461,TOTAL,N/A,9.4,7.52
PATH/LAB,85461,GLOBL,N/A,9.4,7.52
PATH/LAB,85475,TOTAL,24,301.02,301.02
PATH/LAB,85475,GLOBL,24,301.02,301.02
PATH/LAB,85520,TOTAL,2122,37983.8,37763.71
PATH/LAB,85520,GLOBL,2122,37983.8,37763.71
PATH/LAB,85525,TOTAL,2568,40652.81,40585.69
PATH/LAB,85525,GLOBL,2568,40652.81,40585.69
PATH/LAB,85530,TOTAL,N/A,58.57,58.57
PATH/LAB,85530,GLOBL,N/A,58.57,58.57
PATH/LAB,85536,TOTAL,402,3462.12,3453.69
PATH/LAB,85536,GLOBL,402,3462.12,3453.69
PATH/LAB,85540,TOTAL,1980,23391.3,23342.94
PATH/LAB,85540,GLOBL,1980,23391.3,23342.94
PATH/LAB,85547,TOTAL,221,828.41,828.41
PATH/LAB,85547,GLOBL,221,828.41,828.41
PATH/LAB,85549,TOTAL,2079,53251.87,53246.94
PATH/LAB,85549,GLOBL,2079,53251.87,53246.94
PATH/LAB,85555,TOTAL,60,567.6,567.6
PATH/LAB,85555,GLOBL,60,567.6,567.6
PATH/LAB,85557,TOTAL,129,2398.42,2361.53
PATH/LAB,85557,GLOBL,129,2398.42,2361.53
PATH/LAB,85576,TOTAL,83829,2173051.87,2035201.41
PATH/LAB,85576,26,31370,599648.23,471252.06
PATH/LAB,85576,GLOBL,52459,1573403.64,1563949.35
PATH/LAB,85597,TOTAL,6629,159752.4,159429.29
PATH/LAB,85597,GLOBL,6629,159752.4,159429.29
PATH/LAB,85598,TOTAL,8260,199716.29,199531.78
PATH/LAB,85598,GLOBL,8260,199716.29,199531.78
PATH/LAB,85610,TOTAL,19760337.5,109591267.92,109234828.14
PATH/LAB,85610,26,13,72.28,72.28
PATH/LAB,85610,GLOBL,19760324.5,109591195.64,109234755.86
PATH/LAB,85611,TOTAL,10801.2,60043.57,60001.69
PATH/LAB,85611,26,N/A,0,0
PATH/LAB,85611,GLOBL,10801.2,60043.57,60001.69
PATH/LAB,85612,TOTAL,120,1485.37,1458.23
PATH/LAB,85612,GLOBL,120,1485.37,1458.23
PATH/LAB,85613,TOTAL,34807.4,459036.45,457887.94
PATH/LAB,85613,26,N/A,0,0
PATH/LAB,85613,GLOBL,34807.4,459036.45,457887.94
PATH/LAB,85635,TOTAL,434,5894.54,5880.59
PATH/LAB,85635,GLOBL,434,5894.54,5880.59
PATH/LAB,85651,TOTAL,1462531,7331985.91,7286727.5
PATH/LAB,85651,26,N/A,0,0
PATH/LAB,85651,GLOBL,1462531,7331985.91,7286727.5
PATH/LAB,85652,TOTAL,1915051,7323220.27,7298563.48
PATH/LAB,85652,26,N/A,0,0
PATH/LAB,85652,GLOBL,1915051,7323220.27,7298563.48
PATH/LAB,85660,TOTAL,9567,74349.66,74232.25
PATH/LAB,85660,26,N/A,0,0
PATH/LAB,85660,GLOBL,9567,74349.66,74232.25
PATH/LAB,85670,TOTAL,11564,93538.78,93291.76
PATH/LAB,85670,GLOBL,11564,93538.78,93291.76
PATH/LAB,85675,TOTAL,N/A,60.68,60.68
PATH/LAB,85675,GLOBL,N/A,60.68,60.68
PATH/LAB,85705,TOTAL,4937,66538.4,66455.35
PATH/LAB,85705,26,N/A,0,0
PATH/LAB,85705,GLOBL,4937,66538.4,66455.35
PATH/LAB,85730,TOTAL,665711,5620328.74,5613008.87
PATH/LAB,85730,26,N/A,0,0
PATH/LAB,85730,GLOBL,665711,5620328.74,5613008.87
PATH/LAB,85732,TOTAL,23205,212387.19,212100.81
PATH/LAB,85732,26,N/A,0,0
PATH/LAB,85732,GLOBL,23205,212387.19,212100.81
PATH/LAB,85810,TOTAL,12833,203726.09,203276.28
PATH/LAB,85810,GLOBL,12833,203726.09,203276.28
PATH/LAB,85999,TOTAL,615,10794.72,10528.51
PATH/LAB,85999,GLOBL,615,10794.72,10528.51
PATH/LAB,86000,TOTAL,2386,23470.34,23460.61
PATH/LAB,86000,GLOBL,2386,23470.34,23460.61
PATH/LAB,86001,TOTAL,212436.4,1566632.84,1559712.33
PATH/LAB,86001,26,N/A,0,0
PATH/LAB,86001,GLOBL,212436.4,1566632.84,1559712.33
PATH/LAB,86003,TOTAL,2620322,19043209.2,19001542.91
PATH/LAB,86003,GLOBL,2620322,19043209.2,19001542.91
PATH/LAB,86005,TOTAL,1774,18732.59,18721.7
PATH/LAB,86005,GLOBL,1774,18732.59,18721.7
PATH/LAB,86021,TOTAL,52554.3,1007764.01,1002330.19
PATH/LAB,86021,GLOBL,52554.3,1007764.01,1002330.19
PATH/LAB,86022,TOTAL,11708,293514.31,293109.35
PATH/LAB,86022,GLOBL,11708,293514.31,293109.35
PATH/LAB,86023,TOTAL,3809,66956.09,66910.19
PATH/LAB,86023,GLOBL,3809,66956.09,66910.19
PATH/LAB,86038,TOTAL,831489,14188873.96,14152652.42
PATH/LAB,86038,26,N/A,0,0
PATH/LAB,86038,GLOBL,831489,14188873.96,14152652.42
PATH/LAB,86039,TOTAL,140587,2218379.93,2212493.92
PATH/LAB,86039,GLOBL,140587,2218379.93,2212493.92
PATH/LAB,86060,TOTAL,69019,705917.05,705128.16
PATH/LAB,86060,GLOBL,69019,705917.05,705128.16
PATH/LAB,86063,TOTAL,34481,280752.57,280642.84
PATH/LAB,86063,GLOBL,34481,280752.57,280642.84
PATH/LAB,86077,TOTAL,39211,1890447.59,1494521.45
PATH/LAB,86077,26,N/A,0,0
PATH/LAB,86077,GLOBL,39211,1890447.59,1494521.45
PATH/LAB,86078,TOTAL,10842,527418.45,418807.36
PATH/LAB,86078,26,N/A,0,0
PATH/LAB,86078,GLOBL,10842,527418.45,418807.36
PATH/LAB,86079,TOTAL,3766,184122.7,145681.52
PATH/LAB,86079,GLOBL,3766,184122.7,145681.52
PATH/LAB,86140,TOTAL,1796169,12947758.21,12888408.38
PATH/LAB,86140,26,N/A,0,0
PATH/LAB,86140,GLOBL,1796169,12947758.21,12888408.38
PATH/LAB,86141,TOTAL,598250,10959822.61,10940867.17
PATH/LAB,86141,26,N/A,0,0
PATH/LAB,86141,GLOBL,598250,10959822.61,10940867.17
PATH/LAB,86146,TOTAL,60998,1682032.39,1678129.88
PATH/LAB,86146,GLOBL,60998,1682032.39,1678129.88
PATH/LAB,86147,TOTAL,149581,3989792.63,3975381.38
PATH/LAB,86147,GLOBL,149581,3989792.63,3975381.38
PATH/LAB,86148,TOTAL,9767,188356.76,188243.97
PATH/LAB,86148,GLOBL,9767,188356.76,188243.97
PATH/LAB,86155,TOTAL,40,905.6,905.6
PATH/LAB,86155,GLOBL,40,905.6,905.6
PATH/LAB,86156,TOTAL,980,9080.64,9063.18
PATH/LAB,86156,GLOBL,980,9080.64,9063.18
PATH/LAB,86157,TOTAL,3282,36673.03,36631.97
PATH/LAB,86157,GLOBL,3282,36673.03,36631.97
PATH/LAB,86160,TOTAL,359464,6075994.67,6045314.53
PATH/LAB,86160,26,N/A,0,0
PATH/LAB,86160,GLOBL,359464,6075994.67,6045314.53
PATH/LAB,86161,TOTAL,19918,338588.09,336910.36
PATH/LAB,86161,GLOBL,19918,338588.09,336910.36
PATH/LAB,86162,TOTAL,29674,849479.34,846809.51
PATH/LAB,86162,GLOBL,29674,849479.34,846809.51
PATH/LAB,86171,TOTAL,1283,18171.28,18135.71
PATH/LAB,86171,GLOBL,1283,18171.28,18135.71
PATH/LAB,86185,TOTAL,N/A,38.01,38.01
PATH/LAB,86185,GLOBL,N/A,38.01,38.01
PATH/LAB,86200,TOTAL,230379,4220473.48,4204171.97
PATH/LAB,86200,GLOBL,230379,4220473.48,4204171.97
PATH/LAB,86215,TOTAL,1596,29869.57,29824.61
PATH/LAB,86215,GLOBL,1596,29869.57,29824.61
PATH/LAB,86225,TOTAL,240224,4651640.81,4628724.94
PATH/LAB,86225,GLOBL,240224,4651640.81,4628724.94
PATH/LAB,86226,TOTAL,22061,377022.11,373540.57
PATH/LAB,86226,GLOBL,22061,377022.11,373540.57
PATH/LAB,86235,TOTAL,1060496,26138365.17,26002577.29
PATH/LAB,86235,26,N/A,0,0
PATH/LAB,86235,GLOBL,1060496,26138365.17,26002577.29
PATH/LAB,86243,TOTAL,20,556.82,556.82
PATH/LAB,86243,GLOBL,20,556.82,556.82
PATH/LAB,86255,TOTAL,162495,2813048.74,2708054.69
PATH/LAB,86255,26,22138,428039.26,328810.42
PATH/LAB,86255,GLOBL,140357,2385009.48,2379244.27
PATH/LAB,86256,TOTAL,133400,2277612.39,2220111.94
PATH/LAB,86256,26,11471,213432.73,163074.41
PATH/LAB,86256,GLOBL,121929,2064179.66,2057037.53
PATH/LAB,86277,TOTAL,67,1493.13,1493.13
PATH/LAB,86277,GLOBL,67,1493.13,1493.13
PATH/LAB,86280,TOTAL,19,220.32,220.32
PATH/LAB,86280,GLOBL,19,220.32,220.32
PATH/LAB,86294,TOTAL,20803,534587.12,531706.52
PATH/LAB,86294,GLOBL,20803,534587.12,531706.52
PATH/LAB,86300,TOTAL,433537,12393847.43,12351283.76
PATH/LAB,86300,26,N/A,0,0
PATH/LAB,86300,GLOBL,433537,12393847.43,12351283.76
PATH/LAB,86301,TOTAL,85884,2450801.37,2446247.22
PATH/LAB,86301,26,N/A,0,0
PATH/LAB,86301,GLOBL,85884,2450801.37,2446247.22
PATH/LAB,86304,TOTAL,172663,4931019.96,4919052.02
PATH/LAB,86304,26,N/A,0,0
PATH/LAB,86304,GLOBL,172663,4931019.96,4919052.02
PATH/LAB,86305,TOTAL,3846,112873.79,112788.53
PATH/LAB,86305,26,N/A,0,0
PATH/LAB,86305,GLOBL,3846,112873.79,112788.53
PATH/LAB,86308,TOTAL,19016,138996.41,137518.97
PATH/LAB,86308,GLOBL,19016,138996.41,137518.97
PATH/LAB,86309,TOTAL,61,559.37,554.56
PATH/LAB,86309,GLOBL,61,559.37,554.56
PATH/LAB,86310,TOTAL,41,425.34,425.34
PATH/LAB,86310,GLOBL,41,425.34,425.34
PATH/LAB,86316,TOTAL,23898,650721.6,649623.66
PATH/LAB,86316,GLOBL,23898,650721.6,649623.66
PATH/LAB,86317,TOTAL,123367.9,2581131.21,2576906.22
PATH/LAB,86317,GLOBL,123367.9,2581131.21,2576906.22
PATH/LAB,86318,TOTAL,29731,544699.24,540608.05
PATH/LAB,86318,GLOBL,29731,544699.24,540608.05
PATH/LAB,86320,TOTAL,21543,483667.75,415924.08
PATH/LAB,86320,26,15301,285728.88,218633.74
PATH/LAB,86320,GLOBL,6242,197938.87,197290.34
PATH/LAB,86325,TOTAL,6857,148061.57,126826.3
PATH/LAB,86325,26,5219,96259.47,75085.15
PATH/LAB,86325,GLOBL,1638,51802.1,51741.15
PATH/LAB,86327,TOTAL,70,1868.02,1634.84
PATH/LAB,86327,26,48,1166.4,933.22
PATH/LAB,86327,GLOBL,22,701.62,701.62
PATH/LAB,86329,TOTAL,6150,105612.19,105514.06
PATH/LAB,86329,GLOBL,6150,105612.19,105514.06
PATH/LAB,86331,TOTAL,12213,195179.71,194039.33
PATH/LAB,86331,26,N/A,0,0
PATH/LAB,86331,GLOBL,12213,195179.71,194039.33
PATH/LAB,86332,TOTAL,4513,153884.45,153105.59
PATH/LAB,86332,GLOBL,4513,153884.45,153105.59
PATH/LAB,86334,TOTAL,531433,14325353.92,13430268.67
PATH/LAB,86334,26,200136,3896798.27,3020758.71
PATH/LAB,86334,GLOBL,331297,10428555.65,10409509.96
PATH/LAB,86335,TOTAL,137707,4410725.32,4154004.33
PATH/LAB,86335,26,58306,1122789.72,873490.88
PATH/LAB,86335,GLOBL,79401,3287935.6,3280513.45
PATH/LAB,86336,TOTAL,3949,84608.67,84483.95
PATH/LAB,86336,GLOBL,3949,84608.67,84483.95
PATH/LAB,86337,TOTAL,3691,111217.16,110503.37
PATH/LAB,86337,GLOBL,3691,111217.16,110503.37
PATH/LAB,86340,TOTAL,21522,453010.17,452684.06
PATH/LAB,86340,26,N/A,0,0
PATH/LAB,86340,GLOBL,21522,453010.17,452684.06
PATH/LAB,86341,TOTAL,7673,187126.29,185784.78
PATH/LAB,86341,GLOBL,7673,187126.29,185784.78
PATH/LAB,86343,TOTAL,800,12266.06,12266.06
PATH/LAB,86343,GLOBL,800,12266.06,12266.06
PATH/LAB,86344,TOTAL,139,1572.09,1560.78
PATH/LAB,86344,GLOBL,139,1572.09,1560.78
PATH/LAB,86352,TOTAL,8015,1479421.57,1471257.02
PATH/LAB,86352,GLOBL,8015,1479421.57,1471257.02
PATH/LAB,86353,TOTAL,7798,478726.77,474044.35
PATH/LAB,86353,GLOBL,7798,478726.77,474044.35
PATH/LAB,86355,TOTAL,21510,1111278.27,1105025.45
PATH/LAB,86355,26,N/A,0,0
PATH/LAB,86355,GLOBL,21510,1111278.27,1105025.45
PATH/LAB,86356,TOTAL,22589,187086.03,185519.5
PATH/LAB,86356,GLOBL,22589,187086.03,185519.5
PATH/LAB,86357,TOTAL,16737,875329,870274.6
PATH/LAB,86357,26,N/A,0,0
PATH/LAB,86357,GLOBL,16737,875329,870274.6
PATH/LAB,86359,TOTAL,53336,2771084.51,2762530.08
PATH/LAB,86359,26,N/A,0,0
PATH/LAB,86359,GLOBL,53336,2771084.51,2762530.08
PATH/LAB,86360,TOTAL,105607,5570970.17,5562440.69
PATH/LAB,86360,26,N/A,0,0
PATH/LAB,86360,GLOBL,105607,5570970.17,5562440.69
PATH/LAB,86361,TOTAL,51200,1644929.39,1643502.98
PATH/LAB,86361,GLOBL,51200,1644929.39,1643502.98
PATH/LAB,86367,TOTAL,4101,218996.29,216688.96
PATH/LAB,86367,GLOBL,4101,218996.29,216688.96
PATH/LAB,86376,TOTAL,262456,5356538.98,5342252.74
PATH/LAB,86376,GLOBL,262456,5356538.98,5342252.74
PATH/LAB,86378,TOTAL,14,381.28,381.28
PATH/LAB,86378,GLOBL,14,381.28,381.28
PATH/LAB,86382,TOTAL,450,10749.72,10744.93
PATH/LAB,86382,GLOBL,450,10749.72,10744.93
PATH/LAB,86384,TOTAL,N/A,0,0
PATH/LAB,86384,GLOBL,N/A,0,0
PATH/LAB,86386,TOTAL,35347,753855.93,750136.43
PATH/LAB,86386,GLOBL,35347,753855.93,750136.43
PATH/LAB,86403,TOTAL,31489,449666.04,448051.67
PATH/LAB,86403,GLOBL,31489,449666.04,448051.67
PATH/LAB,86406,TOTAL,1069,16023.72,16010.75
PATH/LAB,86406,GLOBL,1069,16023.72,16010.75
PATH/LAB,86430,TOTAL,167199,1343875.86,1339572.52
PATH/LAB,86430,GLOBL,167199,1343875.86,1339572.52
PATH/LAB,86431,TOTAL,596753,4796486.48,4782490.37
PATH/LAB,86431,GLOBL,596753,4796486.48,4782490.37
PATH/LAB,86480,TOTAL,44511,3846980.47,3824454.46
PATH/LAB,86480,GLOBL,44511,3846980.47,3824454.46
PATH/LAB,86481,TOTAL,4274,443747.62,441586.92
PATH/LAB,86481,GLOBL,4274,443747.62,441586.92
PATH/LAB,86485,TOTAL,589,9288.57,6895.73
PATH/LAB,86485,GLOBL,589,9288.57,6895.73
PATH/LAB,86486,TOTAL,59,306.83,242.42
PATH/LAB,86486,GLOBL,59,306.83,242.42
PATH/LAB,86490,TOTAL,N/A,53.71,37.8
PATH/LAB,86490,GLOBL,N/A,53.71,37.8
PATH/LAB,86510,TOTAL,1324,8583.57,6345.17
PATH/LAB,86510,GLOBL,1324,8583.57,6345.17
PATH/LAB,86580,TOTAL,146588.2,1163774.31,809107.2
PATH/LAB,86580,26,N/A,0,0
PATH/LAB,86580,TC,N/A,0,0
PATH/LAB,86580,GLOBL,146588.2,1163774.31,809107.2
PATH/LAB,86590,TOTAL,64,997.97,966.69
PATH/LAB,86590,GLOBL,64,997.97,966.69
PATH/LAB,86592,TOTAL,287769,1733419.16,1731771.88
PATH/LAB,86592,26,N/A,0,0
PATH/LAB,86592,GLOBL,287769,1733419.16,1731771.88
PATH/LAB,86593,TOTAL,12688,78981.18,78835.71
PATH/LAB,86593,GLOBL,12688,78981.18,78835.71
PATH/LAB,86602,TOTAL,2635,37573.71,37536.09
PATH/LAB,86602,GLOBL,2635,37573.71,37536.09
PATH/LAB,86603,TOTAL,321,5536.91,5536.91
PATH/LAB,86603,GLOBL,321,5536.91,5536.91
PATH/LAB,86606,TOTAL,13604,260166.13,259945.3
PATH/LAB,86606,GLOBL,13604,260166.13,259945.3
PATH/LAB,86609,TOTAL,14650,235236.17,234380.28
PATH/LAB,86609,GLOBL,14650,235236.17,234380.28
PATH/LAB,86611,TOTAL,10585,144047.72,143716.28
PATH/LAB,86611,GLOBL,10585,144047.72,143716.28
PATH/LAB,86612,TOTAL,3816,65577.29,64928.18
PATH/LAB,86612,GLOBL,3816,65577.29,64928.18
PATH/LAB,86615,TOTAL,12532,216680.4,216452.6
PATH/LAB,86615,GLOBL,12532,216680.4,216452.6
PATH/LAB,86617,TOTAL,130927,2811789.35,2809576.41
PATH/LAB,86617,GLOBL,130927,2811789.35,2809576.41
PATH/LAB,86618,TOTAL,202511.2,4702937.26,4695247.51
PATH/LAB,86618,GLOBL,202511.2,4702937.26,4695247.51
PATH/LAB,86619,TOTAL,1000,18905.78,18846.36
PATH/LAB,86619,GLOBL,1000,18905.78,18846.36
PATH/LAB,86622,TOTAL,1884,22223.52,22181.81
PATH/LAB,86622,GLOBL,1884,22223.52,22181.81
PATH/LAB,86625,TOTAL,1019,18908.28,18719.61
PATH/LAB,86625,GLOBL,1019,18908.28,18719.61
PATH/LAB,86628,TOTAL,8182,135505.86,135101.33
PATH/LAB,86628,GLOBL,8182,135505.86,135101.33
PATH/LAB,86631,TOTAL,8561,127929.94,127853.24
PATH/LAB,86631,GLOBL,8561,127929.94,127853.24
PATH/LAB,86632,TOTAL,4962,83697.48,83594.3
PATH/LAB,86632,GLOBL,4962,83697.48,83594.3
PATH/LAB,86635,TOTAL,53603,857161.34,853731.14
PATH/LAB,86635,GLOBL,53603,857161.34,853731.14
PATH/LAB,86638,TOTAL,3613,60210.14,60134.72
PATH/LAB,86638,GLOBL,3613,60210.14,60134.72
PATH/LAB,86641,TOTAL,244,4210.91,4165.1
PATH/LAB,86641,GLOBL,244,4210.91,4165.1
PATH/LAB,86644,TOTAL,16706,336744.88,333778.97
PATH/LAB,86644,26,N/A,0,0
PATH/LAB,86644,GLOBL,16706,336744.88,333778.97
PATH/LAB,86645,TOTAL,13349,291334.4,288408.43
PATH/LAB,86645,GLOBL,13349,291334.4,288408.43
PATH/LAB,86648,TOTAL,1768,34765.46,34687.76
PATH/LAB,86648,GLOBL,1768,34765.46,34687.76
PATH/LAB,86651,TOTAL,253,4457.24,4457.24
PATH/LAB,86651,GLOBL,253,4457.24,4457.24
PATH/LAB,86652,TOTAL,237,4114.76,4114.76
PATH/LAB,86652,GLOBL,237,4114.76,4114.76
PATH/LAB,86653,TOTAL,233,4027.94,4027.94
PATH/LAB,86653,GLOBL,233,4027.94,4027.94
PATH/LAB,86654,TOTAL,225,3945.28,3945.28
PATH/LAB,86654,GLOBL,225,3945.28,3945.28
PATH/LAB,86658,TOTAL,9364,162671.94,162441.41
PATH/LAB,86658,GLOBL,9364,162671.94,162441.41
PATH/LAB,86663,TOTAL,15610,288365.8,287517.47
PATH/LAB,86663,26,N/A,0,0
PATH/LAB,86663,GLOBL,15610,288365.8,287517.47
PATH/LAB,86664,TOTAL,21245,450312.6,447752.24
PATH/LAB,86664,26,N/A,0,0
PATH/LAB,86664,GLOBL,21245,450312.6,447752.24
PATH/LAB,86665,TOTAL,49926,1217310.22,1212532.04
PATH/LAB,86665,26,N/A,0,0
PATH/LAB,86665,GLOBL,49926,1217310.22,1212532.04
PATH/LAB,86666,TOTAL,25726,355843.54,355039.21
PATH/LAB,86666,GLOBL,25726,355843.54,355039.21
PATH/LAB,86668,TOTAL,867,11243.47,11170.35
PATH/LAB,86668,GLOBL,867,11243.47,11170.35
PATH/LAB,86671,TOTAL,16196,267538.24,267079.53
PATH/LAB,86671,GLOBL,16196,267538.24,267079.53
PATH/LAB,86674,TOTAL,1260,25956.16,25956.16
PATH/LAB,86674,GLOBL,1260,25956.16,25956.16
PATH/LAB,86677,TOTAL,210673,4061959.92,4052363.03
PATH/LAB,86677,GLOBL,210673,4061959.92,4052363.03
PATH/LAB,86682,TOTAL,2357,40133.82,40099.76
PATH/LAB,86682,GLOBL,2357,40133.82,40099.76
PATH/LAB,86684,TOTAL,1584,34660.69,34639.11
PATH/LAB,86684,GLOBL,1584,34660.69,34639.11
PATH/LAB,86687,TOTAL,884,10473.99,9774.62
PATH/LAB,86687,GLOBL,884,10473.99,9774.62
PATH/LAB,86688,TOTAL,126,2385.38,2287.76
PATH/LAB,86688,GLOBL,126,2385.38,2287.76
PATH/LAB,86689,TOTAL,4860,133135.89,133034.04
PATH/LAB,86689,GLOBL,4860,133135.89,133034.04
PATH/LAB,86692,TOTAL,576,12817.92,12796.21
PATH/LAB,86692,GLOBL,576,12817.92,12796.21
PATH/LAB,86694,TOTAL,14481,292059.66,290972.65
PATH/LAB,86694,26,N/A,0,0
PATH/LAB,86694,GLOBL,14481,292059.66,290972.65
PATH/LAB,86695,TOTAL,34747,643602.69,642137.05
PATH/LAB,86695,26,N/A,0,0
PATH/LAB,86695,GLOBL,34747,643602.69,642137.05
PATH/LAB,86696,TOTAL,39006,1062345.83,1059877.82
PATH/LAB,86696,26,N/A,0,0
PATH/LAB,86696,GLOBL,39006,1062345.83,1059877.82
PATH/LAB,86698,TOTAL,7388,120584.69,119698.97
PATH/LAB,86698,GLOBL,7388,120584.69,119698.97
PATH/LAB,86701,TOTAL,5260,65826.86,65705.03
PATH/LAB,86701,26,N/A,0,0
PATH/LAB,86701,GLOBL,5260,65826.86,65705.03
PATH/LAB,86702,TOTAL,1479,26075.1,26075.1
PATH/LAB,86702,26,N/A,0,0
PATH/LAB,86702,GLOBL,1479,26075.1,26075.1
PATH/LAB,86703,TOTAL,84714,1607688.95,1606193.7
PATH/LAB,86703,26,N/A,0,0
