CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3394 ,,,,,,
PATH/LAB,84132,26,N/A,0,0,
PATH/LAB,84132,GLOBL,611445,2019222.27,1969944.2,
PATH/LAB,84132,TOTAL,611445,2019222.27,1969944.2,
PATH/LAB,84133,26,N/A,0,0,
PATH/LAB,84133,GLOBL,61762,360605.7,352673.42,
PATH/LAB,84133,TOTAL,61762,360605.7,352673.42,
PATH/LAB,84134,26,N/A,0,0,
PATH/LAB,84134,GLOBL,235430,3370430.51,3299969.88,
PATH/LAB,84134,TOTAL,235430,3370430.51,3299969.88,
PATH/LAB,84135,GLOBL,868,20850.86,20398.21,
PATH/LAB,84135,TOTAL,868,20850.86,20398.21,
PATH/LAB,84138,GLOBL,695,17897.3,17515.46,
PATH/LAB,84138,TOTAL,695,17897.3,17515.46,
PATH/LAB,84140,GLOBL,17531,490626.44,480003.73,
PATH/LAB,84140,TOTAL,17531,490626.44,480003.73,
PATH/LAB,84143,GLOBL,536,16220.36,15839.21,
PATH/LAB,84143,TOTAL,536,16220.36,15839.21,
PATH/LAB,84144,GLOBL,123721,3453399.36,3373788.6,
PATH/LAB,84144,TOTAL,123721,3453399.36,3373788.6,
PATH/LAB,84145,26,N/A,0,0,
PATH/LAB,84145,GLOBL,2793,101281.21,98613.9,
PATH/LAB,84145,TOTAL,2793,101281.21,98613.9,
PATH/LAB,84146,26,N/A,0,0,
PATH/LAB,84146,GLOBL,156113,4115156.75,4017564.27,
PATH/LAB,84146,TOTAL,156113,4115156.75,4017564.27,
PATH/LAB,84150,GLOBL,307,8393.76,8100.22,
PATH/LAB,84150,TOTAL,307,8393.76,8100.22,
PATH/LAB,84152,GLOBL,11883,297080.65000000002,288990.69,
PATH/LAB,84152,TOTAL,11883,297080.65000000002,288990.69,
PATH/LAB,84153,26,N/A,0,0,
PATH/LAB,84153,GLOBL,3241759,81011652.780000001,79151233.859999999,
PATH/LAB,84153,TOTAL,3241759,81011652.780000001,79151233.859999999,
PATH/LAB,84154,26,N/A,0,0,
PATH/LAB,84154,TC,N/A,0,0,
PATH/LAB,84154,GLOBL,353661,8838803.9499999993,8644727.3699999992,
PATH/LAB,84154,TOTAL,353661,8838803.9499999993,8644727.3699999992,
PATH/LAB,84155,26,N/A,0,0,
PATH/LAB,84155,GLOBL,559347,1629404.55,1593433.21,
PATH/LAB,84155,TOTAL,559347,1629404.55,1593433.21,
PATH/LAB,84156,26,N/A,0,0,
PATH/LAB,84156,GLOBL,874379,4354452.1100000003,4253229.6900000004,
PATH/LAB,84156,TOTAL,874379,4354452.1100000003,4253229.6900000004,
PATH/LAB,84157,26,N/A,0,0,
PATH/LAB,84157,GLOBL,6318,31509.25,30634.13,
PATH/LAB,84157,TOTAL,6318,31509.25,30634.13,
PATH/LAB,84160,GLOBL,4186,26925.63,26275.27,
PATH/LAB,84160,TOTAL,4186,26925.63,26275.27,
PATH/LAB,84163,GLOBL,1364,26171.9,25643.919999999998,
PATH/LAB,84163,TOTAL,1364,26171.9,25643.919999999998,
PATH/LAB,84165,26,426787,8160639.4800000004,6140113.5099999998,
PATH/LAB,84165,TC,N/A,0,0,
PATH/LAB,84165,GLOBL,608247,8869152.9499999993,8668283.9399999995,
PATH/LAB,84165,TOTAL,1035034,17029792.43,14808397.449999999,
PATH/LAB,84166,26,82092,1571001.84,1197529.1399999999,
PATH/LAB,84166,TC,N/A,0,0,
PATH/LAB,84166,GLOBL,115709,2799052.94,2734841.81,
PATH/LAB,84166,TOTAL,197801,4370054.78,3932370.95,
PATH/LAB,84181,26,503,10224.379999999999,7773.69,
PATH/LAB,84181,GLOBL,4329,98784.86,96758.62,
PATH/LAB,84181,TOTAL,4832,109009.24,104532.31,
PATH/LAB,84182,26,2221,42858.96,32331.31,
PATH/LAB,84182,GLOBL,3944,90611.46,88545.82,
PATH/LAB,84182,TOTAL,6165,133470.42000000001,120877.13,
PATH/LAB,84202,GLOBL,1004,19430.919999999998,19030.68,
PATH/LAB,84202,TOTAL,1004,19430.919999999998,19030.68,
PATH/LAB,84203,GLOBL,44,512.6,502.52,
PATH/LAB,84203,TOTAL,44,512.6,502.52,
PATH/LAB,84206,GLOBL,40233,973167.91,953513.11,
PATH/LAB,84206,TOTAL,40233,973167.91,953513.11,
PATH/LAB,84207,GLOBL,53999,2006205.53,1962938.62,
PATH/LAB,84207,TOTAL,53999,2006205.53,1962938.62,
PATH/LAB,84210,GLOBL,6922,102200.48,99923.29,
PATH/LAB,84210,TOTAL,6922,102200.48,99923.29,
PATH/LAB,84220,GLOBL,269,3447.67,3340.15,
PATH/LAB,84220,TOTAL,269,3447.67,3340.15,
PATH/LAB,84228,GLOBL,N/A,31.68,31.04,
PATH/LAB,84228,TOTAL,N/A,31.68,31.04,
PATH/LAB,84233,GLOBL,67,3070.6,2915.59,
PATH/LAB,84233,TOTAL,67,3070.6,2915.59,
PATH/LAB,84234,GLOBL,165,11623.9,11300.79,
PATH/LAB,84234,TOTAL,165,11623.9,11300.79,
PATH/LAB,84235,GLOBL,705,41749.74,40889.5,
PATH/LAB,84235,TOTAL,705,41749.74,40889.5,
PATH/LAB,84238,GLOBL,21343,1050918.58,1027403.32,
PATH/LAB,84238,TOTAL,21343,1050918.58,1027403.32,
PATH/LAB,84244,GLOBL,28575,847807.89,828576.87,
PATH/LAB,84244,TOTAL,28575,847807.89,828576.87,
PATH/LAB,84252,GLOBL,22725,624802.41,611924.09,
PATH/LAB,84252,TOTAL,22725,624802.41,611924.09,
PATH/LAB,84255,GLOBL,10164,350156.25,342427.3,
PATH/LAB,84255,TOTAL,10164,350156.25,342427.3,
PATH/LAB,84260,GLOBL,14060,525087.16,513714.67,
PATH/LAB,84260,TOTAL,14060,525087.16,513714.67,
PATH/LAB,84270,26,N/A,0,0,
PATH/LAB,84270,GLOBL,216178,6052577.9500000002,5910607.0700000003,
PATH/LAB,84270,TOTAL,216178,6052577.9500000002,5910607.0700000003,
PATH/LAB,84275,GLOBL,293,5317.57,5210.01,
PATH/LAB,84275,TOTAL,293,5317.57,5210.01,
PATH/LAB,84285,GLOBL,16,443.52,434.72,
PATH/LAB,84285,TOTAL,16,443.52,434.72,
PATH/LAB,84295,26,N/A,0,0,
PATH/LAB,84295,GLOBL,345643,662671.69999999995,645948.75,
PATH/LAB,84295,TOTAL,345643,662671.69999999995,645948.75,
PATH/LAB,84300,26,N/A,0,0,
PATH/LAB,84300,GLOBL,97869,641252.64,627519.12,
PATH/LAB,84300,TOTAL,97869,641252.64,627519.12,
PATH/LAB,84302,GLOBL,1754,11481.69,11226.38,
PATH/LAB,84302,TOTAL,1754,11481.69,11226.38,
PATH/LAB,84305,26,N/A,0,0,
PATH/LAB,84305,GLOBL,45163,1130602.52,1104952.79,
PATH/LAB,84305,TOTAL,45163,1130602.52,1104952.79,
PATH/LAB,84307,GLOBL,281,6932.27,6792.98,
PATH/LAB,84307,TOTAL,281,6932.27,6792.98,
PATH/LAB,84311,26,N/A,0,0,
PATH/LAB,84311,GLOBL,1107302,10511673.529999999,10229384.82,
PATH/LAB,84311,TOTAL,1107302,10511673.529999999,10229384.82,
PATH/LAB,84315,GLOBL,53684,181568.14,177555.65,
PATH/LAB,84315,TOTAL,53684,181568.14,177555.65,
PATH/LAB,84375,GLOBL,99,2641.32,2565.3200000000002,
PATH/LAB,84375,TOTAL,99,2641.32,2565.3200000000002,
PATH/LAB,84376,GLOBL,378,2802.5,2746.29,
PATH/LAB,84376,TOTAL,378,2802.5,2746.29,
PATH/LAB,84377,GLOBL,175,1285.79,1259.95,
PATH/LAB,84377,TOTAL,175,1285.79,1259.95,
PATH/LAB,84378,TC,N/A,0,0,
PATH/LAB,84378,GLOBL,127569,1834717.49,1797373.01,
PATH/LAB,84378,TOTAL,127569,1834717.49,1797373.01,
PATH/LAB,84379,GLOBL,N/A,47.07,46.14,
PATH/LAB,84379,TOTAL,N/A,47.07,46.14,
PATH/LAB,84392,GLOBL,45712,295101.89,288771.69,
PATH/LAB,84392,TOTAL,45712,295101.89,288771.69,
PATH/LAB,84402,26,N/A,0,0,
PATH/LAB,84402,GLOBL,292999,10091819.5,9859288.8699999992,
PATH/LAB,84402,TOTAL,292999,10091819.5,9859288.8699999992,
PATH/LAB,84403,26,N/A,0,0,
PATH/LAB,84403,GLOBL,1060008.5,36975526.579999998,36082750.829999998,
PATH/LAB,84403,TOTAL,1060008.5,36975526.579999998,36082750.829999998,
PATH/LAB,84425,26,N/A,0,0,
PATH/LAB,84425,GLOBL,77544,2021137.32,1976060.49,
PATH/LAB,84425,TOTAL,77544,2021137.32,1976060.49,
PATH/LAB,84430,GLOBL,290,3267.54,3201.36,
PATH/LAB,84430,TOTAL,290,3267.54,3201.36,
PATH/LAB,84431,GLOBL,15678,358555.86,351255.3,
PATH/LAB,84431,TOTAL,15678,358555.86,351255.3,
PATH/LAB,84432,26,N/A,0,0,
PATH/LAB,84432,GLOBL,88449,1910302.13,1866962.67,
PATH/LAB,84432,TOTAL,88449,1910302.13,1866962.67,
PATH/LAB,84436,26,N/A,0,0,
PATH/LAB,84436,TC,N/A,0,0,
PATH/LAB,84436,GLOBL,1593234,14648598.050000001,14328924.949999999,
PATH/LAB,84436,TOTAL,1593234,14648598.050000001,14328924.949999999,
PATH/LAB,84437,GLOBL,282,2429.34,2372.2199999999998,
PATH/LAB,84437,TOTAL,282,2429.34,2372.2199999999998,
PATH/LAB,84439,26,N/A,0,0,
PATH/LAB,84439,TC,N/A,0,0,
PATH/LAB,84439,GLOBL,4857506.5999999996,59256728.869999997,57894004.25,
PATH/LAB,84439,TOTAL,4857506.5999999996,59256728.869999997,57894004.25,
PATH/LAB,84442,GLOBL,14617,293524.75,287013.17,
PATH/LAB,84442,TOTAL,14617,293524.75,287013.17,
PATH/LAB,84443,26,N/A,0,0,
PATH/LAB,84443,TC,N/A,0,0,
PATH/LAB,84443,GLOBL,15107679.699999999,344537152.27999997,337083348.02999997,
PATH/LAB,84443,TOTAL,15107679.699999999,344537152.27999997,337083348.02999997,
PATH/LAB,84445,GLOBL,25488,1740959.2,1703263.94,
PATH/LAB,84445,TOTAL,25488,1740959.2,1703263.94,
PATH/LAB,84446,GLOBL,30901,592500.21,579410.4,
PATH/LAB,84446,TOTAL,30901,592500.21,579410.4,
PATH/LAB,84449,GLOBL,827,18835.810000000001,18360.93,
PATH/LAB,84449,TOTAL,827,18835.810000000001,18360.93,
PATH/LAB,84450,26,N/A,0,0,
PATH/LAB,84450,GLOBL,1293066,3249721.17,3173242.29,
PATH/LAB,84450,TOTAL,1293066,3249721.17,3173242.29,
PATH/LAB,84460,26,N/A,0,0,
PATH/LAB,84460,GLOBL,2260496,9543264.3100000005,9340621.9000000004,
PATH/LAB,84460,TOTAL,2260496,9543264.3100000005,9340621.9000000004,
PATH/LAB,84466,26,N/A,0,0,
PATH/LAB,84466,GLOBL,238375,4036219.75,3944484.02,
PATH/LAB,84466,TOTAL,238375,4036219.75,3944484.02,
PATH/LAB,84478,26,N/A,0,0,
PATH/LAB,84478,GLOBL,412917,1350711.03,1321821.75,
PATH/LAB,84478,TOTAL,412917,1350711.03,1321821.75,
PATH/LAB,84479,26,N/A,0,0,
PATH/LAB,84479,GLOBL,843361,7247143.4299999997,7087595.3099999996,
PATH/LAB,84479,TOTAL,843361,7247143.4299999997,7087595.3099999996,
PATH/LAB,84480,26,N/A,0,0,
PATH/LAB,84480,GLOBL,849165,16184815.380000001,15831344.73,
PATH/LAB,84480,TOTAL,849165,16184815.380000001,15831344.73,
PATH/LAB,84481,26,N/A,0,0,
PATH/LAB,84481,GLOBL,1186251,26268694.050000001,25676835.039999999,
PATH/LAB,84481,TOTAL,1186251,26268694.050000001,25676835.039999999,
PATH/LAB,84482,GLOBL,59061,1232730.42,1205579.05,
PATH/LAB,84482,TOTAL,59061,1232730.42,1205579.05,
PATH/LAB,84484,26,N/A,0,0,
PATH/LAB,84484,GLOBL,145519,1903480.24,1856686.63,
PATH/LAB,84484,TOTAL,145519,1903480.24,1856686.63,
PATH/LAB,84488,GLOBL,N/A,39.76,38.96,
PATH/LAB,84488,TOTAL,N/A,39.76,38.96,
PATH/LAB,84490,GLOBL,403,4165.6099999999997,4081.1,
PATH/LAB,84490,TOTAL,403,4165.6099999999997,4081.1,
PATH/LAB,84510,GLOBL,224,3138.12,3076.05,
PATH/LAB,84510,TOTAL,224,3138.12,3076.05,
PATH/LAB,84512,GLOBL,689,7006.94,6856.15,
PATH/LAB,84512,TOTAL,689,7006.94,6856.15,
PATH/LAB,84520,26,N/A,0,0,
PATH/LAB,84520,TC,N/A,0,0,
PATH/LAB,84520,GLOBL,1005583,2062747.13,2015424.98,
PATH/LAB,84520,TOTAL,1005583,2062747.13,2015424.98,
PATH/LAB,84525,GLOBL,675,3456,3388.5,
PATH/LAB,84525,TOTAL,675,3456,3388.5,
PATH/LAB,84540,26,N/A,0,0,
PATH/LAB,84540,GLOBL,39471,254796.16,249514.54,
PATH/LAB,84540,TOTAL,39471,254796.16,249514.54,
PATH/LAB,84545,26,N/A,0,0,
PATH/LAB,84545,GLOBL,1280,11137.28,10840.98,
PATH/LAB,84545,TOTAL,1280,11137.28,10840.98,
PATH/LAB,84550,26,N/A,0,0,
PATH/LAB,84550,GLOBL,3323313.1,12397127.439999999,12122137.029999999,
PATH/LAB,84550,TOTAL,3323313.1,12397127.439999999,12122137.029999999,
PATH/LAB,84560,GLOBL,58833,378155.42,369950.65,
PATH/LAB,84560,TOTAL,58833,378155.42,369950.65,
PATH/LAB,84578,GLOBL,32,141.76,138.88,
PATH/LAB,84578,TOTAL,32,141.76,138.88,
PATH/LAB,84580,GLOBL,N/A,57.96,56.82,
PATH/LAB,84580,TOTAL,N/A,57.96,56.82,
PATH/LAB,84583,GLOBL,N/A,6.85,6.71,
PATH/LAB,84583,TOTAL,N/A,6.85,6.71,
PATH/LAB,84585,GLOBL,12292,258439.43,252900.75,
PATH/LAB,84585,TOTAL,12292,258439.43,252900.75,
PATH/LAB,84586,GLOBL,1303,50350.59,49098.13,
PATH/LAB,84586,TOTAL,1303,50350.59,49098.13,
PATH/LAB,84588,GLOBL,1469,67279.73,65686.73,
PATH/LAB,84588,TOTAL,1469,67279.73,65686.73,
PATH/LAB,84590,GLOBL,34707,546207.51,533711,
PATH/LAB,84590,TOTAL,34707,546207.51,533711,
PATH/LAB,84591,GLOBL,6434,101283.29,99117.9,
PATH/LAB,84591,TOTAL,6434,101283.29,99117.9,
PATH/LAB,84597,GLOBL,14133,177316.61,173608.28,
PATH/LAB,84597,TOTAL,14133,177316.61,173608.28,
PATH/LAB,84600,GLOBL,11237,241987.32,237038.83,
PATH/LAB,84600,TOTAL,11237,241987.32,237038.83,
PATH/LAB,84620,GLOBL,87,1402.44,1374.6,
PATH/LAB,84620,TOTAL,87,1402.44,1374.6,
PATH/LAB,84630,GLOBL,61233,936443.79,915583.39,
PATH/LAB,84630,TOTAL,61233,936443.79,915583.39,
PATH/LAB,84681,GLOBL,167606,4402992.8899999997,4302595.88,
PATH/LAB,84681,TOTAL,167606,4402992.8899999997,4302595.88,
PATH/LAB,84702,26,N/A,0,0,
PATH/LAB,84702,GLOBL,11755,210973.19,206252.33,
PATH/LAB,84702,TOTAL,11755,210973.19,206252.33,
PATH/LAB,84703,26,N/A,0,0,
PATH/LAB,84703,GLOBL,15819,159674.35999999999,155412.15,
PATH/LAB,84703,TOTAL,15819,159674.35999999999,155412.15,
PATH/LAB,84704,GLOBL,693,13737.47,13459.33,
PATH/LAB,84704,TOTAL,693,13737.47,13459.33,
PATH/LAB,84830,GLOBL,N/A,54.6,53.52,
PATH/LAB,84830,TOTAL,N/A,54.6,53.52,
PATH/LAB,84999,GLOBL,396776,60428872.939999998,59194230.880000003,
PATH/LAB,84999,TOTAL,396776,60428872.939999998,59194230.880000003,
PATH/LAB,85002,GLOBL,1082,6291.05,6117.74,
PATH/LAB,85002,TOTAL,1082,6291.05,6117.74,
PATH/LAB,85004,GLOBL,48320,405826.73,396290.65,
PATH/LAB,85004,TOTAL,48320,405826.73,396290.65,
PATH/LAB,85007,26,N/A,0,0,
PATH/LAB,85007,GLOBL,420167.3,1928261.53,1885069.48,
PATH/LAB,85007,TOTAL,420167.3,1928261.53,1885069.48,
PATH/LAB,85008,26,N/A,0,0,
PATH/LAB,85008,GLOBL,4556,21269.54,20815.46,
PATH/LAB,85008,TOTAL,4556,21269.54,20815.46,
PATH/LAB,85009,GLOBL,1313,6642.78,6507.65,
PATH/LAB,85009,TOTAL,1313,6642.78,6507.65,
PATH/LAB,85013,GLOBL,19766,63671.17,62214.54,
PATH/LAB,85013,TOTAL,19766,63671.17,62214.54,
PATH/LAB,85014,26,N/A,0,0,
PATH/LAB,85014,GLOBL,380299,1223480.99,1196950.08,
PATH/LAB,85014,TOTAL,380299,1223480.99,1196950.08,
PATH/LAB,85018,26,N/A,0,0,
PATH/LAB,85018,TC,N/A,0,0,
PATH/LAB,85018,GLOBL,613410,1971661.17,1926781.59,
PATH/LAB,85018,TOTAL,613410,1971661.17,1926781.59,
PATH/LAB,85025,26,N/A,0,0,
PATH/LAB,85025,TC,N/A,0,0,
PATH/LAB,85025,GLOBL,29990242.5,313416608.27999997,306226453.76999998,
PATH/LAB,85025,TOTAL,29990242.5,313416608.27999997,306226453.76999998,
PATH/LAB,85027,26,N/A,0,0,
PATH/LAB,85027,TC,N/A,0,0,
PATH/LAB,85027,GLOBL,3603933.3,31230372.050000001,30506160.739999998,
PATH/LAB,85027,TOTAL,3603933.3,31230372.050000001,30506160.739999998,
PATH/LAB,85032,GLOBL,1683,9844.5499999999993,9632.7800000000007,
PATH/LAB,85032,TOTAL,1683,9844.5499999999993,9632.7800000000007,
PATH/LAB,85041,GLOBL,20018,80390.710000000006,78523.73,
PATH/LAB,85041,TOTAL,20018,80390.710000000006,78523.73,
PATH/LAB,85044,26,N/A,0,0,
PATH/LAB,85044,GLOBL,53099,309816.09999999998,302657.32,
PATH/LAB,85044,TOTAL,53099,309816.09999999998,302657.32,
PATH/LAB,85045,26,N/A,0,0,
PATH/LAB,85045,GLOBL,358159,1947148.83,1904345.74,
PATH/LAB,85045,TOTAL,358159,1947148.83,1904345.74,
PATH/LAB,85046,GLOBL,39011,293727.51,286724.05,
PATH/LAB,85046,TOTAL,39011,293727.51,286724.05,
PATH/LAB,85048,GLOBL,66938,230312.08,224448.24,
PATH/LAB,85048,TOTAL,66938,230312.08,224448.24,
PATH/LAB,85049,26,N/A,0,0,
PATH/LAB,85049,GLOBL,45584,276729.55,270598.68,
PATH/LAB,85049,TOTAL,45584,276729.55,270598.68,
PATH/LAB,85055,GLOBL,9659,288685.94,281035.49,
PATH/LAB,85055,TOTAL,9659,288685.94,281035.49,
PATH/LAB,85060,26,N/A,25.18,19.739999999999998,
PATH/LAB,85060,TC,N/A,0,0,
PATH/LAB,85060,GLOBL,166870,4182149.32,3235696.45,
PATH/LAB,85060,TOTAL,166871,4182174.5,3235716.19,
PATH/LAB,85097,26,N/A,1,0.78,
PATH/LAB,85097,GLOBL,138314,8700091.8000000007,6767542.9299999997,
PATH/LAB,85097,TOTAL,138315,8700092.8000000007,6767543.71,
PATH/LAB,85130,GLOBL,91,1290.19,1264.57,
PATH/LAB,85130,TOTAL,91,1290.19,1264.57,
PATH/LAB,85170,GLOBL,N/A,4.92,4.82,
PATH/LAB,85170,TOTAL,N/A,4.92,4.82,
PATH/LAB,85175,26,N/A,0,0,
PATH/LAB,85175,TOTAL,N/A,0,0,
PATH/LAB,85210,GLOBL,3278,36457.300000000003,35501.47,
PATH/LAB,85210,TOTAL,3278,36457.300000000003,35501.47,
PATH/LAB,85220,GLOBL,2105,50277.1,49119.9,
PATH/LAB,85220,TOTAL,2105,50277.1,49119.9,
PATH/LAB,85230,GLOBL,1790,43351.42,42309.3,
PATH/LAB,85230,TOTAL,1790,43351.42,42309.3,
PATH/LAB,85240,26,N/A,0,0,
PATH/LAB,85240,GLOBL,11433,260526.75,254867.03,
PATH/LAB,85240,TOTAL,11433,260526.75,254867.03,
PATH/LAB,85244,GLOBL,330,7679.11,7498.53,
PATH/LAB,85244,TOTAL,330,7679.11,7498.53,
PATH/LAB,85245,GLOBL,6524,200679.74,196565.51,
PATH/LAB,85245,TOTAL,6524,200679.74,196565.51,
PATH/LAB,85246,GLOBL,4895,149614.17000000001,146283.54,
PATH/LAB,85246,TOTAL,4895,149614.17000000001,146283.54,
PATH/LAB,85247,GLOBL,2023,62824.97,61437.49,
PATH/LAB,85247,TOTAL,2023,62824.97,61437.49,
PATH/LAB,85250,GLOBL,3535,91059.59,89064.94,
PATH/LAB,85250,TOTAL,3535,91059.59,89064.94,
PATH/LAB,85260,GLOBL,2281,55142.54,53752.59,
PATH/LAB,85260,TOTAL,2281,55142.54,53752.59,
PATH/LAB,85270,GLOBL,3868,93866.87,91844.31,
PATH/LAB,85270,TOTAL,3868,93866.87,91844.31,
PATH/LAB,85280,GLOBL,2279,59832.89,58464.72,
PATH/LAB,85280,TOTAL,2279,59832.89,58464.72,
PATH/LAB,85290,GLOBL,289,6383.42,6257.1,
PATH/LAB,85290,TOTAL,289,6383.42,6257.1,
PATH/LAB,85291,GLOBL,264,3190.5,3103.52,
PATH/LAB,85291,TOTAL,264,3190.5,3103.52,
PATH/LAB,85292,GLOBL,44,1096.54,1074.42,
PATH/LAB,85292,TOTAL,44,1096.54,1074.42,
PATH/LAB,85293,GLOBL,259,6618.42,6466.01,
PATH/LAB,85293,TOTAL,259,6618.42,6466.01,
PATH/LAB,85300,26,N/A,0,0,
PATH/LAB,85300,GLOBL,15850,244697.84,239250.37,
PATH/LAB,85300,TOTAL,15850,244697.84,239250.37,
PATH/LAB,85301,GLOBL,5402,79438.67,77788.7,
PATH/LAB,85301,TOTAL,5402,79438.67,77788.7,
PATH/LAB,85302,GLOBL,6834,111694.74,109356.71,
PATH/LAB,85302,TOTAL,6834,111694.74,109356.71,
PATH/LAB,85303,26,N/A,0,0,
PATH/LAB,85303,GLOBL,16680,313431.77,306401.48,
PATH/LAB,85303,TOTAL,16680,313431.77,306401.48,
PATH/LAB,85305,GLOBL,7641,120486.27,117811.15,
PATH/LAB,85305,TOTAL,7641,120486.27,117811.15,
PATH/LAB,85306,26,N/A,0,0,
PATH/LAB,85306,GLOBL,20728,418967.03,409669.02,
PATH/LAB,85306,TOTAL,20728,418967.03,409669.02,
PATH/LAB,85307,26,N/A,0,0,
PATH/LAB,85307,GLOBL,6158,125053.86,122113.37,
PATH/LAB,85307,TOTAL,6158,125053.86,122113.37,
PATH/LAB,85335,26,N/A,0,0,
PATH/LAB,85335,GLOBL,629,10478.98,10269.620000000001,
PATH/LAB,85335,TOTAL,629,10478.98,10269.620000000001,
PATH/LAB,85345,GLOBL,17,99.45,97.41,
PATH/LAB,85345,TOTAL,17,99.45,97.41,
PATH/LAB,85347,26,N/A,0,0,
PATH/LAB,85347,GLOBL,1773,10106.26,9752.56,
PATH/LAB,85347,TOTAL,1773,10106.26,9752.56,
PATH/LAB,85348,GLOBL,68,344.76,337.96,
PATH/LAB,85348,TOTAL,68,344.76,337.96,
PATH/LAB,85360,GLOBL,118,1080.8499999999999,1058.93,
PATH/LAB,85360,TOTAL,118,1080.8499999999999,1058.93,
PATH/LAB,85362,26,N/A,0,0,
PATH/LAB,85362,GLOBL,1512,14000.18,13716.97,
PATH/LAB,85362,TOTAL,1512,14000.18,13716.97,
PATH/LAB,85366,GLOBL,166,1865.73,1695.16,
PATH/LAB,85366,TOTAL,166,1865.73,1695.16,
PATH/LAB,85370,GLOBL,257,3668.79,3540.75,
PATH/LAB,85370,TOTAL,257,3668.79,3540.75,
PATH/LAB,85378,26,N/A,0,0,
PATH/LAB,85378,GLOBL,3232,30954.23,30082.71,
PATH/LAB,85378,TOTAL,3232,30954.23,30082.71,
PATH/LAB,85379,26,N/A,0,0,
PATH/LAB,85379,GLOBL,98723,1259998.98,1230202.95,
PATH/LAB,85379,TOTAL,98723,1259998.98,1230202.95,
PATH/LAB,85380,26,N/A,0,0,
PATH/LAB,85380,GLOBL,3591,44895.01,43660.37,
PATH/LAB,85380,TOTAL,3591,44895.01,43660.37,
PATH/LAB,85384,26,N/A,0,0,
PATH/LAB,85384,GLOBL,43447,501998.73,491379.04,
PATH/LAB,85384,TOTAL,43447,501998.73,491379.04,
PATH/LAB,85385,26,N/A,0,0,
PATH/LAB,85385,GLOBL,7014,81065.440000000002,79412.02,
PATH/LAB,85385,TOTAL,7014,81065.440000000002,79412.02,
PATH/LAB,85390,26,46153,926521.55,716853.59,
PATH/LAB,85390,TC,N/A,0,0,
PATH/LAB,85390,GLOBL,1174,7204.48,6861.09,
PATH/LAB,85390,TOTAL,47327,933726.03,723714.67999999993,
PATH/LAB,85396,26,N/A,0,0,
PATH/LAB,85396,GLOBL,1043,21648.36,16775.68,
PATH/LAB,85396,TOTAL,1043,21648.36,16775.68,
PATH/LAB,85397,GLOBL,368,11373.9,10877.25,
PATH/LAB,85397,TOTAL,368,11373.9,10877.25,
PATH/LAB,85400,GLOBL,N/A,0,0,
PATH/LAB,85400,TOTAL,N/A,0,0,
PATH/LAB,85410,GLOBL,799,8338.02,8171.23,
PATH/LAB,85410,TOTAL,799,8338.02,8171.23,
PATH/LAB,85415,GLOBL,968,22400.71,21927.82,
PATH/LAB,85415,TOTAL,968,22400.71,21927.82,
PATH/LAB,85420,GLOBL,2373,21069.97,20634.64,
PATH/LAB,85420,TOTAL,2373,21069.97,20634.64,
PATH/LAB,85421,GLOBL,55,762.3,746.9,
PATH/LAB,85421,TOTAL,55,762.3,746.9,
PATH/LAB,85441,GLOBL,11,56.66,55.57,
PATH/LAB,85441,TOTAL,11,56.66,55.57,
PATH/LAB,85445,GLOBL,N/A,64.959999999999994,63.63,
PATH/LAB,85445,TOTAL,N/A,64.959999999999994,63.63,
PATH/LAB,85460,GLOBL,N/A,81.319999999999993,79.69,
PATH/LAB,85460,TOTAL,N/A,81.319999999999993,79.69,
PATH/LAB,85475,GLOBL,N/A,84.56,82.88,
PATH/LAB,85475,TOTAL,N/A,84.56,82.88,
PATH/LAB,85520,26,N/A,0,0,
PATH/LAB,85520,GLOBL,1818,31341.77,30602.31,
PATH/LAB,85520,TOTAL,1818,31341.77,30602.31,
PATH/LAB,85525,26,N/A,0,0,
PATH/LAB,85525,GLOBL,670,8126.81,7953.47,
PATH/LAB,85525,TOTAL,670,8126.81,7953.47,
PATH/LAB,85536,GLOBL,382,3161.65,3090.69,
PATH/LAB,85536,TOTAL,382,3161.65,3090.69,
PATH/LAB,85540,GLOBL,1161,13172.15,12895.67,
PATH/LAB,85540,TOTAL,1161,13172.15,12895.67,
PATH/LAB,85549,GLOBL,1953,44525.89,43579.32,
PATH/LAB,85549,TOTAL,1953,44525.89,43579.32,
PATH/LAB,85555,GLOBL,26,236.34,231.66,
PATH/LAB,85555,TOTAL,26,236.34,231.66,
PATH/LAB,85557,GLOBL,142,2515.14,2447.48,
PATH/LAB,85557,TOTAL,142,2515.14,2447.48,
PATH/LAB,85576,26,23093,432962.12,335244.59000000003,
PATH/LAB,85576,GLOBL,25627,739607.11,720360.05,
PATH/LAB,85576,TOTAL,48720,1172569.23,1055604.6399999999,
PATH/LAB,85597,GLOBL,6990,158460.29,155139.97,
PATH/LAB,85597,TOTAL,6990,158460.29,155139.97,
PATH/LAB,85598,26,N/A,0,0,
PATH/LAB,85598,GLOBL,11563,258293.35,252574.63,
PATH/LAB,85598,TOTAL,11563,258293.35,252574.63,
PATH/LAB,85610,26,N/A,0,0,
PATH/LAB,85610,GLOBL,15033404.199999999,80190720,78310578.340000004,
