CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1954,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PROCEDURES/PROFESSIONAL SERVICES,G8924,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8925,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8925,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8926,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8926,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8927,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8927,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8928,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8928,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8929,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8929,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8930,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8930,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8931,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8931,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8932,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8932,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8933,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8933,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8934,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8934,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8935,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8935,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8936,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8936,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8937,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8937,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8938,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8938,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8939,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8939,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8940,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8940,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8941,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8941,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8942,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8942,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8943,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8943,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8944,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8944,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8945,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8945,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8946,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8946,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8947,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8947,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8948,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8948,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8949,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8949,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8950,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8950,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8950,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8951,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8951,GLOBL,N/A,0.02,0.02,
PROCEDURES/PROFESSIONAL SERVICES,G8951,TOTAL,N/A,0.02,0.02,
PROCEDURES/PROFESSIONAL SERVICES,G8952,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8952,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8952,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8953,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8953,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8955,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8955,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8956,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8956,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8958,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8958,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8959,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8959,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8960,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8960,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8961,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8961,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8962,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8962,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8962,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8963,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8963,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8964,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8964,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8965,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8965,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8965,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8966,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8966,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8967,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8967,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8968,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8968,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8969,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8969,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8970,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8970,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8971,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8971,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8972,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8972,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8973,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8973,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8974,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8974,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8975,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8975,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8976,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8976,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8977,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8977,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8978,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8978,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8979,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8979,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8980,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8980,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8981,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8981,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8982,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8982,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8983,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8983,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8984,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8984,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8985,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8985,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8986,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8986,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8987,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8987,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8988,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8988,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8989,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8989,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8990,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8990,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8991,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8991,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8992,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8992,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8993,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8993,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8994,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8994,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8995,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8995,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8996,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8996,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8997,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8997,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8998,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8998,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8999,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8999,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9001,GLOBL,N/A,50.68,39.72,
PROCEDURES/PROFESSIONAL SERVICES,G9001,TOTAL,N/A,50.68,39.72,
PROCEDURES/PROFESSIONAL SERVICES,G9002,GLOBL,46451,227322.46,222738.85,
PROCEDURES/PROFESSIONAL SERVICES,G9002,TOTAL,46451,227322.46,222738.85,
PROCEDURES/PROFESSIONAL SERVICES,G9005,GLOBL,70531,420364.76,411901.04,
PROCEDURES/PROFESSIONAL SERVICES,G9005,TOTAL,70531,420364.76,411901.04,
PROCEDURES/PROFESSIONAL SERVICES,G9007,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9007,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9008,GLOBL,3734817,11384424.199999999,11157473.49,
PROCEDURES/PROFESSIONAL SERVICES,G9008,TOTAL,3734817,11384424.199999999,11157473.49,
PROCEDURES/PROFESSIONAL SERVICES,G9009,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9009,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9010,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9010,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9012,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9012,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9014,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9014,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9016,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9016,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9042,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9042,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9050,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9050,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9052,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9052,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9054,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9054,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9066,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9066,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9068,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9068,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9075,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9075,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9078,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9078,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9079,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9079,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9083,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9083,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9096,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9096,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9097,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9097,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9100,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9100,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9107,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9107,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9110,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9110,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9130,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9130,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9133,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9133,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9135,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9135,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9136,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9136,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9137,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9137,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9142,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9142,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9143,GLOBL,348,57165.96,56021.04,
PROCEDURES/PROFESSIONAL SERVICES,G9143,TOTAL,348,57165.96,56021.04,
PROCEDURES/PROFESSIONAL SERVICES,G9148,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9148,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9151,GLOBL,2285027,598806.18000000005,575955.87,
PROCEDURES/PROFESSIONAL SERVICES,G9151,TOTAL,2285027,598806.18000000005,575955.87,
PROCEDURES/PROFESSIONAL SERVICES,G9152,GLOBL,3522166,16841535.050000001,16501771.960000001,
PROCEDURES/PROFESSIONAL SERVICES,G9152,TOTAL,3522166,16841535.050000001,16501771.960000001,
PROCEDURES/PROFESSIONAL SERVICES,G9153,GLOBL,2167548,6502644,6372590.5300000003,
PROCEDURES/PROFESSIONAL SERVICES,G9153,TOTAL,2167548,6502644,6372590.5300000003,
PROCEDURES/PROFESSIONAL SERVICES,G9156,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9156,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9157,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9157,GLOBL,873,86760.49,67807.520000000004,
PROCEDURES/PROFESSIONAL SERVICES,G9157,TOTAL,873,86760.49,67807.520000000004,
PROCEDURES/PROFESSIONAL SERVICES,G9158,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9158,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9159,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9159,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9160,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9160,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9161,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9161,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9162,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9162,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9163,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9163,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9164,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9164,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9165,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9165,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9166,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9166,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9167,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9167,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9168,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9168,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9169,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9169,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9170,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9170,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9171,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9171,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9172,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9172,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9173,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9173,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9174,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9174,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9175,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9175,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9176,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9176,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9186,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9186,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9187,GLOBL,521,28394.94,21653.48,
PROCEDURES/PROFESSIONAL SERVICES,G9187,TOTAL,521,28394.94,21653.48,
PROCEDURES/PROFESSIONAL SERVICES,G9188,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9188,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9189,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9189,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9190,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9190,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9191,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9191,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9192,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9192,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9196,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9196,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9197,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9197,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9198,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9198,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9203,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9203,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9204,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9204,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9205,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9205,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9206,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9206,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9207,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9207,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9208,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9208,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9209,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9209,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9210,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9210,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9211,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9211,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9212,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9212,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9213,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9213,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9219,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9219,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9222,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9222,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9223,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9223,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9225,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9225,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9226,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9226,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9227,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9227,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9228,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9228,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9229,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9229,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9230,GLOBL,N/A,0,0,
