CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17969,,,,,,
MUSCULOSKELETAL,29875,OTHER,18157,5796748.5499999998,4492770.1500000004,
MUSCULOSKELETAL,29875,TOTAL,19267,6032861.46,4674971.49,
MUSCULOSKELETAL,29876,80S,N/A,262.60000000000002,207.31,
MUSCULOSKELETAL,29876,SG,265,251206.55,191965.82,
MUSCULOSKELETAL,29876,OTHER,16971,10544821.17,8179909.1299999999,
MUSCULOSKELETAL,29876,TOTAL,17240,10796290.32,8372082.2599999998,
MUSCULOSKELETAL,29877,80S,283,23279.18,18250.91,
MUSCULOSKELETAL,29877,SG,125,145607.95000000001,109510.54,
MUSCULOSKELETAL,29877,OTHER,6519,4608734.4400000004,3514229.18,
MUSCULOSKELETAL,29877,TOTAL,6927,4777621.57,3641990.63,
MUSCULOSKELETAL,29879,80S,682,62607.38,49069.25,
MUSCULOSKELETAL,29879,SG,422,294011.67,222807.91,
MUSCULOSKELETAL,29879,OTHER,14301,9501304.9399999995,7340400.8899999997,
MUSCULOSKELETAL,29879,TOTAL,15405,9857923.9900000002,7612278.0499999998,
MUSCULOSKELETAL,29880,80S,3241,233344.2,182440.48,
MUSCULOSKELETAL,29880,SG,1793,2109108.19,1622552.11,
MUSCULOSKELETAL,29880,OTHER,75238,52385409.490000002,40588269.990000002,
MUSCULOSKELETAL,29880,TOTAL,80272,54727861.880000003,42393262.579999998,
MUSCULOSKELETAL,29881,80S,4075,276162.64,215228.34,
MUSCULOSKELETAL,29881,SG,1985,2353894.58,1806440.87,
MUSCULOSKELETAL,29881,OTHER,94449,63007733.060000002,48649079.93,
MUSCULOSKELETAL,29881,TOTAL,100509,65637790.280000001,50670749.140000001,
MUSCULOSKELETAL,29882,80S,N/A,0,0,
MUSCULOSKELETAL,29882,SG,13,13611.36,9925.92,
MUSCULOSKELETAL,29882,OTHER,799,561763.09,432482.02,
MUSCULOSKELETAL,29882,TOTAL,812,575374.44999999995,442407.94,
MUSCULOSKELETAL,29883,80S,N/A,713.79,550.87,
MUSCULOSKELETAL,29883,SG,N/A,0,0,
MUSCULOSKELETAL,29883,OTHER,226,188229.42,147519.94,
MUSCULOSKELETAL,29883,TOTAL,233,188943.21,148070.81,
MUSCULOSKELETAL,29884,80S,441,36113.96,27689.48,
MUSCULOSKELETAL,29884,SG,62,72671.56,56885.66,
MUSCULOSKELETAL,29884,OTHER,2234,1451173.91,1127577.83,
MUSCULOSKELETAL,29884,TOTAL,2737,1559959.43,1212152.97,
MUSCULOSKELETAL,29885,80S,N/A,785.97,619.99,
MUSCULOSKELETAL,29885,OTHER,55,42712.27,33485.339999999997,
MUSCULOSKELETAL,29885,TOTAL,62,43498.239999999998,34105.33,
MUSCULOSKELETAL,29886,80S,N/A,0,0,
MUSCULOSKELETAL,29886,SG,N/A,5231.5200000000004,3202.24,
MUSCULOSKELETAL,29886,OTHER,110,64356.56,49517.79,
MUSCULOSKELETAL,29886,TOTAL,114,69588.08,52720.03,
MUSCULOSKELETAL,29887,80S,N/A,764.47,603.07000000000005,
MUSCULOSKELETAL,29887,SG,N/A,1144.96,897.65,
MUSCULOSKELETAL,29887,OTHER,111,90165.91,70480.2,
MUSCULOSKELETAL,29887,TOTAL,119,92075.34,71980.92,
MUSCULOSKELETAL,29888,80S,630,85835.74,66230.47,
MUSCULOSKELETAL,29888,SG,39,131231.88,93924.7,
MUSCULOSKELETAL,29888,OTHER,1868,2478701.69,1903211.59,
MUSCULOSKELETAL,29888,TOTAL,2537,2695769.31,2063366.76,
MUSCULOSKELETAL,29889,80S,18,3112.19,2364.2800000000002,
MUSCULOSKELETAL,29889,SG,N/A,3757.23,3005.78,
MUSCULOSKELETAL,29889,OTHER,80,113916.69,86680.29,
MUSCULOSKELETAL,29889,TOTAL,99,120786.11,92050.35,
MUSCULOSKELETAL,29891,80S,188,16860.669999999998,12560.25,
MUSCULOSKELETAL,29891,SG,21,44894.59,34763.21,
MUSCULOSKELETAL,29891,OTHER,868,865444.24,657437.9,
MUSCULOSKELETAL,29891,TOTAL,1077,927199.5,704761.36,
MUSCULOSKELETAL,29892,80S,15,1042.5999999999999,820.17,
MUSCULOSKELETAL,29892,SG,N/A,14475.99,11475.8,
MUSCULOSKELETAL,29892,OTHER,139,166065.28,130724.4,
MUSCULOSKELETAL,29892,TOTAL,159,181583.87,143020.37,
MUSCULOSKELETAL,29893,80S,N/A,0,0,
MUSCULOSKELETAL,29893,SG,50,41489.089999999997,32250.53,
MUSCULOSKELETAL,29893,OTHER,2137,1152704.3799999999,883549.14,
MUSCULOSKELETAL,29893,TOTAL,2187,1194193.47,915799.67,
MUSCULOSKELETAL,29894,80S,35,1884.18,1434.27,
MUSCULOSKELETAL,29894,SG,N/A,3523.86,2773.03,
MUSCULOSKELETAL,29894,OTHER,292,130704.33,100969.18,
MUSCULOSKELETAL,29894,TOTAL,333,136112.37,105176.48,
MUSCULOSKELETAL,29895,80S,81,3566.59,2772.46,
MUSCULOSKELETAL,29895,SG,N/A,3967.52,3144.01,
MUSCULOSKELETAL,29895,OTHER,565,275130.71000000002,212736.65,
MUSCULOSKELETAL,29895,TOTAL,651,282664.82,218653.12,
MUSCULOSKELETAL,29897,80S,92,5363.55,4157.9399999999996,
MUSCULOSKELETAL,29897,SG,N/A,9379.67,7381.92,
MUSCULOSKELETAL,29897,OTHER,619,328170.25,255125.91,
MUSCULOSKELETAL,29897,TOTAL,721,342913.47,266665.77,
MUSCULOSKELETAL,29898,80S,480,29614.560000000001,22784.04,
MUSCULOSKELETAL,29898,SG,48,36432.400000000001,28782.12,
MUSCULOSKELETAL,29898,OTHER,2511,1388844.38,1069142.27,
MUSCULOSKELETAL,29898,TOTAL,3039,1454891.34,1120708.43,
MUSCULOSKELETAL,29899,80S,65,9627.2099999999991,7554.57,
MUSCULOSKELETAL,29899,SG,N/A,7861.3,6163.25,
MUSCULOSKELETAL,29899,OTHER,215,257593.49,200856.81,
MUSCULOSKELETAL,29899,TOTAL,284,275082,214574.63,
MUSCULOSKELETAL,29900,OTHER,N/A,2140.5700000000002,1702.74,
MUSCULOSKELETAL,29900,TOTAL,N/A,2140.5700000000002,1702.74,
MUSCULOSKELETAL,29901,OTHER,36,23265.61,17970.689999999999,
MUSCULOSKELETAL,29901,TOTAL,36,23265.61,17970.689999999999,
MUSCULOSKELETAL,29902,OTHER,N/A,3046.76,2388.66,
MUSCULOSKELETAL,29902,TOTAL,N/A,3046.76,2388.66,
MUSCULOSKELETAL,29904,80S,N/A,353.73,278.06,
MUSCULOSKELETAL,29904,OTHER,18,8746.0300000000007,6905.12,
MUSCULOSKELETAL,29904,TOTAL,23,9099.76,7183.18,
MUSCULOSKELETAL,29905,80S,N/A,756.57,593.14,
MUSCULOSKELETAL,29905,OTHER,49,40046.730000000003,31159.49,
MUSCULOSKELETAL,29905,TOTAL,56,40803.300000000003,31752.63,
MUSCULOSKELETAL,29906,80S,25,2524.27,1895.22,
MUSCULOSKELETAL,29906,SG,N/A,2829.99,2218.71,
MUSCULOSKELETAL,29906,OTHER,112,82238.58,63476.12,
MUSCULOSKELETAL,29906,TOTAL,139,87592.84,67590.05,
MUSCULOSKELETAL,29907,80S,N/A,821.41,647.80999999999995,
MUSCULOSKELETAL,29907,OTHER,33,30212.78,22419.4,
MUSCULOSKELETAL,29907,TOTAL,41,31034.19,23067.21,
MUSCULOSKELETAL,29914,80S,274,22693.89,17113.88,
MUSCULOSKELETAL,29914,SG,18,36806.94,25636.47,
MUSCULOSKELETAL,29914,OTHER,777,558463.17000000004,427426.78,
MUSCULOSKELETAL,29914,TOTAL,1069,617964,470177.13,
MUSCULOSKELETAL,29915,80S,133,17102.5,13264.62,
MUSCULOSKELETAL,29915,SG,N/A,11964.17,9418.74,
MUSCULOSKELETAL,29915,OTHER,432,498567.48,378775.09,
MUSCULOSKELETAL,29915,TOTAL,571,527634.15,401458.45,
MUSCULOSKELETAL,29916,80S,160,23051.97,17130.099999999999,
MUSCULOSKELETAL,29916,SG,N/A,5906.31,1411.47,
MUSCULOSKELETAL,29916,OTHER,419,475105.18,359647.73,
MUSCULOSKELETAL,29916,TOTAL,582,504063.46,378189.3,
MUSCULOSKELETAL,29999,80S,885,51479.18,40485.660000000003,
MUSCULOSKELETAL,29999,SG,N/A,0,0,
MUSCULOSKELETAL,29999,OTHER,4277,1685888.75,1320235.76,
MUSCULOSKELETAL,29999,TOTAL,5162,1737367.93,1360721.42,
RESPIRATORY,30000,80S,N/A,0,0,
RESPIRATORY,30000,OTHER,394,70944.75,54197.24,
RESPIRATORY,30000,TOTAL,394,70944.75,54197.24,
RESPIRATORY,30020,80S,N/A,0,0,
RESPIRATORY,30020,OTHER,283,44551.44,33900.019999999997,
RESPIRATORY,30020,TOTAL,283,44551.44,33900.019999999997,
RESPIRATORY,30100,SG,N/A,340.23,266.74,
RESPIRATORY,30100,OTHER,2608,309112.33,233692.4,
RESPIRATORY,30100,TOTAL,2613,309452.56,233959.14,
RESPIRATORY,30110,80S,N/A,0,0,
RESPIRATORY,30110,SG,N/A,300.33999999999997,237.36,
RESPIRATORY,30110,OTHER,465,95198.86,71866.179999999993,
RESPIRATORY,30110,TOTAL,468,95499.199999999997,72103.539999999994,
RESPIRATORY,30115,80S,N/A,0,0,
RESPIRATORY,30115,SG,N/A,5007.2,3847.68,
RESPIRATORY,30115,OTHER,861,365523.11,284664.40999999997,
RESPIRATORY,30115,TOTAL,870,370530.31,288512.09000000003,
RESPIRATORY,30117,80S,N/A,0,0,
RESPIRATORY,30117,SG,22,11675,9167.56,
RESPIRATORY,30117,OTHER,2418,1294414.1299999999,1003273.63,
RESPIRATORY,30117,TOTAL,2440,1306089.1299999999,1012441.19,
RESPIRATORY,30118,80S,N/A,0,0,
RESPIRATORY,30118,OTHER,123,82836.77,63432.14,
RESPIRATORY,30118,TOTAL,123,82836.77,63432.14,
RESPIRATORY,30120,80S,N/A,0,0,
RESPIRATORY,30120,SG,N/A,3370.08,2675.32,
RESPIRATORY,30120,OTHER,319,160703.73000000001,124231.57,
RESPIRATORY,30120,TOTAL,323,164073.81,126906.89,
RESPIRATORY,30124,SG,N/A,3123.89,2449.13,
RESPIRATORY,30124,OTHER,83,29737.09,23145.01,
RESPIRATORY,30124,TOTAL,87,32860.980000000003,25594.14,
RESPIRATORY,30125,OTHER,39,25656.59,19884.96,
RESPIRATORY,30125,TOTAL,39,25656.59,19884.96,
RESPIRATORY,30130,80S,N/A,0,0,
RESPIRATORY,30130,SG,68,36214.92,28492.02,
RESPIRATORY,30130,OTHER,3777,1385722.16,1071483.69,
RESPIRATORY,30130,TOTAL,3845,1421937.08,1099975.71,
RESPIRATORY,30140,80S,N/A,0,0,
RESPIRATORY,30140,SG,595,338205.37,255636.94,
RESPIRATORY,30140,OTHER,24428,12700047.380000001,9839161.3900000006,
RESPIRATORY,30140,TOTAL,25023,13038252.75,10094798.33,
RESPIRATORY,30150,80S,N/A,0,0,
RESPIRATORY,30150,SG,N/A,1777.88,1422.3,
RESPIRATORY,30150,OTHER,435,298182.23,231775.69,
RESPIRATORY,30150,TOTAL,436,299960.11,233197.99,
RESPIRATORY,30160,80S,N/A,190.58,149.41,
RESPIRATORY,30160,OTHER,76,43403.91,34144.15,
RESPIRATORY,30160,TOTAL,78,43594.49,34293.56,
RESPIRATORY,30200,OTHER,6962,680402.01,515794.59,
RESPIRATORY,30200,TOTAL,6962,680402.01,515794.59,
RESPIRATORY,30210,OTHER,931,115413.2,86334.94,
RESPIRATORY,30210,TOTAL,931,115413.2,86334.94,
RESPIRATORY,30220,SG,N/A,555.66,444.53,
RESPIRATORY,30220,OTHER,540,110245.34,84585.67,
RESPIRATORY,30220,TOTAL,541,110801,85030.2,
RESPIRATORY,30300,OTHER,1868,384178.44,294057.57,
RESPIRATORY,30300,TOTAL,1868,384178.44,294057.57,
RESPIRATORY,30310,SG,N/A,1225.18,960.54,
RESPIRATORY,30310,OTHER,128,29589.84,22901.8,
RESPIRATORY,30310,TOTAL,130,30815.02,23862.34,
RESPIRATORY,30320,OTHER,N/A,4990.18,3912.32,
RESPIRATORY,30320,TOTAL,N/A,4990.18,3912.32,
RESPIRATORY,30400,80S,N/A,149.79,119.83,
RESPIRATORY,30400,SG,N/A,3456.48,2731.86,
RESPIRATORY,30400,OTHER,129,120590.19,93704.15,
RESPIRATORY,30400,TOTAL,135,124196.46,96555.839999999997,
RESPIRATORY,30410,80S,N/A,174.64,136.91999999999999,
RESPIRATORY,30410,SG,N/A,0,0,
RESPIRATORY,30410,OTHER,91,113370.76,89260.95,
RESPIRATORY,30410,TOTAL,92,113545.4,89397.87,
RESPIRATORY,30420,80S,N/A,0,0,
RESPIRATORY,30420,SG,11,20839.2,15212.5,
RESPIRATORY,30420,OTHER,464,667123.27,519344.22,
RESPIRATORY,30420,TOTAL,475,687962.47,534556.72,
RESPIRATORY,30430,80S,11,1000.57,787.45,
RESPIRATORY,30430,SG,N/A,4181.34,3310.05,
RESPIRATORY,30430,OTHER,72,57965.19,45480.56,
RESPIRATORY,30430,TOTAL,87,63147.1,49578.06,
RESPIRATORY,30435,OTHER,26,29934.34,23139.11,
RESPIRATORY,30435,TOTAL,26,29934.34,23139.11,
RESPIRATORY,30450,80S,N/A,272.75,213.84,
RESPIRATORY,30450,SG,N/A,1440,1128.96,
RESPIRATORY,30450,OTHER,70,107300.98,83051.539999999994,
RESPIRATORY,30450,TOTAL,72,109013.73,84394.34,
RESPIRATORY,30460,SG,N/A,1001.4,785.1,
RESPIRATORY,30460,OTHER,12,8997.26,7077.1,
RESPIRATORY,30460,TOTAL,13,9998.66,7862.2,
RESPIRATORY,30462,OTHER,11,16219.2,12787.98,
RESPIRATORY,30462,TOTAL,11,16219.2,12787.98,
RESPIRATORY,30465,80S,N/A,637.66,499.92,
RESPIRATORY,30465,SG,78,143403.35,107507.11,
RESPIRATORY,30465,OTHER,2740,3076592.91,2383632.4,
RESPIRATORY,30465,TOTAL,2822,3220633.92,2491639.4300000002,
RESPIRATORY,30520,80S,N/A,0,0,
RESPIRATORY,30520,SG,519,396004.66,304851.52,
RESPIRATORY,30520,OTHER,27946,14121036.779999999,10888004.49,
RESPIRATORY,30520,TOTAL,28465,14517041.439999999,11192856.01,
RESPIRATORY,30540,80S,N/A,218.97,171.68,
RESPIRATORY,30540,OTHER,17,10917.96,8617.98,
RESPIRATORY,30540,TOTAL,19,11136.93,8789.66,
RESPIRATORY,30545,OTHER,N/A,0,0,
RESPIRATORY,30545,TOTAL,N/A,0,0,
RESPIRATORY,30560,80S,N/A,0,0,
RESPIRATORY,30560,SG,N/A,524,411.78,
RESPIRATORY,30560,OTHER,691,88410.04,68004.800000000003,
RESPIRATORY,30560,TOTAL,699,88934.04,68416.58,
RESPIRATORY,30580,80S,N/A,0,0,
RESPIRATORY,30580,SG,N/A,1767.94,1414.35,
RESPIRATORY,30580,OTHER,840,488982.26,379873.86,
RESPIRATORY,30580,TOTAL,841,490750.2,381288.21,
RESPIRATORY,30600,80S,N/A,81.45,63.86,
RESPIRATORY,30600,OTHER,105,49832.17,37780.21,
RESPIRATORY,30600,TOTAL,106,49913.62,37844.07,
RESPIRATORY,30620,80S,N/A,0,0,
RESPIRATORY,30620,OTHER,125,79316.350000000006,60903.44,
RESPIRATORY,30620,TOTAL,125,79316.350000000006,60903.44,
RESPIRATORY,30630,80S,N/A,0,0,
RESPIRATORY,30630,SG,N/A,6286.9,4945.46,
RESPIRATORY,30630,OTHER,331,181302.51,140298.59,
RESPIRATORY,30630,TOTAL,339,187589.41,145244.04999999999,
RESPIRATORY,30801,SG,N/A,3194.24,2514.42,
RESPIRATORY,30801,OTHER,3169,697580.61,528759.18999999994,
RESPIRATORY,30801,TOTAL,3179,700774.85,531273.61,
RESPIRATORY,30802,80S,N/A,0,0,
RESPIRATORY,30802,SG,59,20674.97,15735.57,
RESPIRATORY,30802,OTHER,5746,1166447.43,892332.84,
RESPIRATORY,30802,TOTAL,5805,1187122.3999999999,908068.41,
RESPIRATORY,30901,80S,N/A,0,0,
RESPIRATORY,30901,SG,11,291.43,228.82,
RESPIRATORY,30901,OTHER,107322,8150056.8799999999,6085946.8600000003,
RESPIRATORY,30901,TOTAL,107333,8150348.3099999996,6086175.6799999997,
RESPIRATORY,30903,80S,N/A,0,0,
RESPIRATORY,30903,SG,N/A,81.97,64.27,
RESPIRATORY,30903,OTHER,51352,7236431.0800000001,5546492.2300000004,
RESPIRATORY,30903,TOTAL,51354,7236513.0499999998,5546556.5,
RESPIRATORY,30905,SG,N/A,21.58,16.91,
RESPIRATORY,30905,OTHER,6895,916700.28,705938.81,
RESPIRATORY,30905,TOTAL,6896,916721.86,705955.72,
RESPIRATORY,30906,OTHER,1183,243167.48,186348.27,
RESPIRATORY,30906,TOTAL,1183,243167.48,186348.27,
RESPIRATORY,30915,80S,N/A,0,0,
RESPIRATORY,30915,OTHER,91,41616.639999999999,32418.95,
RESPIRATORY,30915,TOTAL,91,41616.639999999999,32418.95,
RESPIRATORY,30920,80S,N/A,0,0,
RESPIRATORY,30920,OTHER,192,156837.91,123489.07,
RESPIRATORY,30920,TOTAL,192,156837.91,123489.07,
RESPIRATORY,30930,80S,N/A,0,0,
RESPIRATORY,30930,SG,50,29757.33,23485.73,
RESPIRATORY,30930,OTHER,5017,1218506.32,946191.22,
RESPIRATORY,30930,TOTAL,5067,1248263.6499999999,969676.95,
RESPIRATORY,30999,80S,N/A,0,0,
RESPIRATORY,30999,SG,N/A,0,0,
RESPIRATORY,30999,OTHER,335,101809.56,79832.53,
RESPIRATORY,30999,TOTAL,335,101809.56,79832.53,
RESPIRATORY,31000,80S,N/A,0,0,
RESPIRATORY,31000,SG,N/A,641.4,503.92,
RESPIRATORY,31000,OTHER,4643,812084.54,629950.63,
RESPIRATORY,31000,TOTAL,4653,812725.94,630454.55000000005,
RESPIRATORY,31002,80S,N/A,38.159999999999997,29.92,
RESPIRATORY,31002,SG,N/A,700.7,551.59,
RESPIRATORY,31002,OTHER,693,106066.76,83205.509999999995,
RESPIRATORY,31002,TOTAL,699,106805.62,83787.02,
RESPIRATORY,31020,SG,N/A,4217.42,3321.67,
RESPIRATORY,31020,OTHER,239,79530.36,61459.11,
RESPIRATORY,31020,TOTAL,248,83747.78,64780.78,
RESPIRATORY,31030,80S,N/A,0,0,
RESPIRATORY,31030,SG,N/A,3580.31,2806.96,
RESPIRATORY,31030,OTHER,398,251223.22,195500.77,
RESPIRATORY,31030,TOTAL,400,254803.53,198307.73,
RESPIRATORY,31032,OTHER,286,193695.81,150467.92000000001,
RESPIRATORY,31032,TOTAL,286,193695.81,150467.92000000001,
RESPIRATORY,31040,OTHER,132,65687.94,51089.23,
RESPIRATORY,31040,TOTAL,132,65687.94,51089.23,
RESPIRATORY,31050,80S,N/A,0,0,
RESPIRATORY,31050,SG,16,22559.02,17801.16,
RESPIRATORY,31050,OTHER,87,49751.64,39283.019999999997,
RESPIRATORY,31050,TOTAL,103,72310.66,57084.18,
RESPIRATORY,31051,80S,N/A,0,0,
RESPIRATORY,31051,OTHER,92,64782.71,48982.85,
RESPIRATORY,31051,TOTAL,92,64782.71,48982.85,
RESPIRATORY,31070,SG,N/A,2000,1568,
RESPIRATORY,31070,OTHER,157,67655.460000000006,53171.87,
RESPIRATORY,31070,TOTAL,158,69655.460000000006,54739.87,
RESPIRATORY,31075,80S,N/A,289.23,226.76,
RESPIRATORY,31075,OTHER,67,53041.72,41681.57,
RESPIRATORY,31075,TOTAL,70,53330.95,41908.33,
RESPIRATORY,31080,80S,N/A,68.78,55.02,
RESPIRATORY,31080,OTHER,35,19606.36,15223.8,
RESPIRATORY,31080,TOTAL,36,19675.14,15278.82,
RESPIRATORY,31081,80S,N/A,1226.1400000000001,967.48,
RESPIRATORY,31081,OTHER,49,50322.03,38632.269999999997,
RESPIRATORY,31081,TOTAL,56,51548.17,39599.75,
RESPIRATORY,31084,80S,N/A,354.33,277.8,
RESPIRATORY,31084,OTHER,12,12227.82,9639.9699999999993,
RESPIRATORY,31084,TOTAL,14,12582.15,9917.77,
RESPIRATORY,31085,80S,12,1612.42,1272.3699999999999,
RESPIRATORY,31085,OTHER,74,87554.54,67777.16,
RESPIRATORY,31085,TOTAL,86,89166.96,69049.53,
RESPIRATORY,31086,80S,N/A,193.87,152,
RESPIRATORY,31086,OTHER,N/A,12239.89,9596.0300000000007,
RESPIRATORY,31086,TOTAL,11,12433.76,9748.0300000000007,
RESPIRATORY,31087,80S,N/A,326.94,256.32,
RESPIRATORY,31087,OTHER,21,19978.39,15661.96,
RESPIRATORY,31087,TOTAL,22,20305.330000000002,15918.28,
RESPIRATORY,31090,80S,N/A,0,0,
RESPIRATORY,31090,SG,N/A,1988.08,280.60000000000002,
RESPIRATORY,31090,OTHER,159,203367.26,159512.57999999999,
RESPIRATORY,31090,TOTAL,160,205355.34,159793.18,
RESPIRATORY,31200,80S,N/A,0,0,
RESPIRATORY,31200,SG,39,19518.169999999998,15396.65,
RESPIRATORY,31200,OTHER,1105,415140.37,324773.7,
RESPIRATORY,31200,TOTAL,1144,434658.54,340170.35,
RESPIRATORY,31201,80S,N/A,0,0,
RESPIRATORY,31201,SG,N/A,3468.21,2733.3,
RESPIRATORY,31201,OTHER,182,140572.39000000001,109225.86,
RESPIRATORY,31201,TOTAL,186,144040.6,111959.16,
RESPIRATORY,31205,80S,55,7853.79,6184.97,
RESPIRATORY,31205,SG,N/A,2681.89,2102.6,
RESPIRATORY,31205,OTHER,538,382094.19,298820.42,
RESPIRATORY,31205,TOTAL,596,392629.87,307107.99,
RESPIRATORY,31225,80S,49,13219.97,10419.15,
RESPIRATORY,31225,OTHER,779,1415892.34,1108176.6499999999,
RESPIRATORY,31225,TOTAL,828,1429112.31,1118595.8,
RESPIRATORY,31230,80S,N/A,803.51,636.94000000000005,
RESPIRATORY,31230,OTHER,48,88722.94,69943.740000000005,
RESPIRATORY,31230,TOTAL,52,89526.45,70580.679999999993,
RESPIRATORY,31231,80S,N/A,0,0,
RESPIRATORY,31231,SG,325,22930.46,17604.21,
RESPIRATORY,31231,OTHER,487075,102424974.62,78076342.030000001,
RESPIRATORY,31231,TOTAL,487400,102447905.08,78093946.239999995,
RESPIRATORY,31233,80S,N/A,0,0,
RESPIRATORY,31233,SG,N/A,78.239999999999995,61.34,
RESPIRATORY,31233,OTHER,6521,2018074.13,1566491.2,
RESPIRATORY,31233,TOTAL,6523,2018152.37,1566552.54,
RESPIRATORY,31235,OTHER,840,316253.88,245036.51,
RESPIRATORY,31235,TOTAL,840,316253.88,245036.51,
RESPIRATORY,31237,80S,N/A,31.94,25.04,
RESPIRATORY,31237,SG,186,108194.53,82363.259999999995,
RESPIRATORY,31237,OTHER,69428,27375411.850000001,21068462.66,
RESPIRATORY,31237,TOTAL,69615,27483638.32,21150850.960000001,
RESPIRATORY,31238,80S,N/A,45.8,35.909999999999997,
RESPIRATORY,31238,SG,36,23775.45,18708.939999999999,
RESPIRATORY,31238,OTHER,25867,8647735.7799999993,6672267.8799999999,
RESPIRATORY,31238,TOTAL,25904,8671557.0299999993,6691012.7300000004,
RESPIRATORY,31239,80S,N/A,590.41,472.33,
RESPIRATORY,31239,SG,31,32408.15,25239.66,
RESPIRATORY,31239,OTHER,1539,1243161.32,971895.96,
RESPIRATORY,31239,TOTAL,1575,1276159.8799999999,997607.95,
RESPIRATORY,31240,80S,N/A,80.819999999999993,64.37,
RESPIRATORY,31240,SG,64,47125.599999999999,35086.22,
RESPIRATORY,31240,OTHER,4356,1150646.94,898126,
RESPIRATORY,31240,TOTAL,4423,1197853.3600000001,933276.59,
RESPIRATORY,31254,80S,N/A,0,0,
RESPIRATORY,31254,SG,157,112260.17,84989.71,
RESPIRATORY,31254,OTHER,8313,2801068.47,2174160.11,
RESPIRATORY,31254,TOTAL,8470,2913328.64,2259149.8199999998,
RESPIRATORY,31255,80S,N/A,0,0,
RESPIRATORY,31255,SG,556,419713.52,319997.42,
RESPIRATORY,31255,OTHER,25773,11914474.26,9244189.4100000001,
RESPIRATORY,31255,TOTAL,26329,12334187.779999999,9564186.8300000001,
RESPIRATORY,31256,80S,N/A,0,0,
RESPIRATORY,31256,SG,306,216282.87,162946.28,
RESPIRATORY,31256,OTHER,13811,4265827.71,3308060.62,
RESPIRATORY,31256,TOTAL,14117,4482110.58,3471006.9,
RESPIRATORY,31267,80S,N/A,0,0,
RESPIRATORY,31267,SG,429,302022.59000000003,232023.58,
RESPIRATORY,31267,OTHER,23682,8863266.0099999998,6876926.96,
RESPIRATORY,31267,TOTAL,24111,9165288.5999999996,7108950.54,
RESPIRATORY,31276,80S,N/A,0,0,
RESPIRATORY,31276,SG,349,247997.32,189301.71,
RESPIRATORY,31276,OTHER,17106,10905275.689999999,8461749.0600000005,
RESPIRATORY,31276,TOTAL,17455,11153273.01,8651050.7699999996,
RESPIRATORY,31287,80S,N/A,57.87,45.37,
RESPIRATORY,31287,SG,131,98074.21,76172,
RESPIRATORY,31287,OTHER,6790,2059589.36,1599676.59,
RESPIRATORY,31287,TOTAL,6922,2157721.44,1675893.96,
RESPIRATORY,31288,80S,N/A,423.48,333.32,
RESPIRATORY,31288,SG,150,112109.16,85495.66,
RESPIRATORY,31288,OTHER,7889,2531586.6800000002,1968629.28,
RESPIRATORY,31288,TOTAL,8048,2644119.3199999998,2054458.26,
RESPIRATORY,31290,80S,N/A,381.24,298.89,
RESPIRATORY,31290,SG,N/A,0,0,
RESPIRATORY,31290,OTHER,129,136681.51999999999,107481.85,
RESPIRATORY,31290,TOTAL,131,137062.76,107780.74,
RESPIRATORY,31291,80S,N/A,825.48,650.24,
RESPIRATORY,31291,OTHER,160,191048.3,148848.69,
RESPIRATORY,31291,TOTAL,165,191873.78,149498.93,
RESPIRATORY,31292,80S,N/A,69.7,54.64,
RESPIRATORY,31292,SG,N/A,0,0,
RESPIRATORY,31292,OTHER,122,121793.44,95127.08,
RESPIRATORY,31292,TOTAL,123,121863.14,95181.72,
RESPIRATORY,31293,80S,N/A,786.4,619.41,
RESPIRATORY,31293,SG,N/A,0,0,
RESPIRATORY,31293,OTHER,77,88315.839999999997,68860.160000000003,
RESPIRATORY,31293,TOTAL,81,89102.24,69479.570000000007,
RESPIRATORY,31294,80S,N/A,297.56,236.46,
RESPIRATORY,31294,OTHER,29,30797.279999999999,23545.61,
RESPIRATORY,31294,TOTAL,31,31094.84,23782.07,
RESPIRATORY,31295,80S,247,60780.94,47556.1,
RESPIRATORY,31295,SG,N/A,4600.25,3606.6,
RESPIRATORY,31295,OTHER,9135,15093812.300000001,11770218.85,
RESPIRATORY,31295,TOTAL,9390,15159193.49,11821381.550000001,
RESPIRATORY,31296,80S,246,110208.48,86419.21,
RESPIRATORY,31296,SG,26,20198.240000000002,15986.56,
RESPIRATORY,31296,OTHER,9093,22572352.16,17617101.66,
RESPIRATORY,31296,TOTAL,9365,22702758.879999999,17719507.43,
RESPIRATORY,31297,80S,20,4370.24,3445.76,
RESPIRATORY,31297,SG,N/A,6575.19,5176.3500000000004,
RESPIRATORY,31297,OTHER,4823,7232633.3799999999,5637656.5599999996,
RESPIRATORY,31297,TOTAL,4853,7243578.8099999996,5646278.6699999999,
RESPIRATORY,31299,80S,N/A,0,0,
RESPIRATORY,31299,SG,N/A,0,0,
RESPIRATORY,31299,OTHER,246,238804.81,184421.98,
RESPIRATORY,31299,TOTAL,246,238804.81,184421.98,
RESPIRATORY,31300,80S,N/A,1389.08,1065.68,
RESPIRATORY,31300,OTHER,120,149497.79999999999,116821.42,
RESPIRATORY,31300,TOTAL,127,150886.88,117887.1,
